Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
10-NOV-2023,30623.7,30680.85,30504.1,30639.05,12703735,1706.62
09-NOV-2023,30982.65,30993.05,30655.55,30717.7,20466546,2874.26
08-NOV-2023,31049.75,31128.9,30865.25,30917.2,11059770,1632.78
07-NOV-2023,30949.95,31052.5,30860.65,30981.6,9352974,1485.25
06-NOV-2023,30955.35,31034.15,30863.65,30972.95,9486205,1660.75
03-NOV-2023,30797.25,30924.85,30739.35,30779.95,11777494,2043.83
02-NOV-2023,30575.8,30731.55,30495.3,30582.75,12355798,1992.1
01-NOV-2023,30609.45,30694.45,30283.15,30344.85,10910506,2011.97
31-OCT-2023,30765.25,30769.2,30396.05,30582.25,12362701,1958.02
30-OCT-2023,30627.9,30698.4,30433.65,30640.95,10953689,1857.36
27-OCT-2023,30328.25,30676.95,30313.95,30599.7,15078018,2699.06
26-OCT-2023,30184,30312.45,30054.2,30225.65,28231932,4228.18
25-OCT-2023,30790.35,31004.2,30469,30530.5,16568181,2758.76
23-OCT-2023,31358.45,31456.1,30802.05,30848.4,13449578,2237.12
20-OCT-2023,31445.45,31605.75,31360.5,31469.35,17268500,2965.13
19-OCT-2023,31345.55,31667,31345.55,31540.05,31158920,4931.44
18-OCT-2023,31778.55,31882.45,31568.2,31606.65,14900270,2941.03
17-OCT-2023,31884.25,31938.2,31770.75,31794.9,13240988,2357.81
16-OCT-2023,31831.05,31949.75,31710.65,31750.35,15813352,2721.9
13-OCT-2023,31457.5,32024.35,31434.1,31807.95,37321841,5765.99
12-OCT-2023,32474.15,32556.5,31907,32003.6,28512778,4935.61
11-OCT-2023,32688.7,32981.9,32489.6,32548.05,24930909,3711.94
10-OCT-2023,32423.95,32616.35,32200.25,32569.45,14483712,2650.34
09-OCT-2023,32216.15,32638.25,32203.55,32308.55,17409437,3598.27
06-OCT-2023,32251.45,32438.4,32098.8,32341.7,13964599,2357.03
05-OCT-2023,31995,32368.45,31956.9,32125.4,21368285,3610.92
04-OCT-2023,31531.35,31874.7,31412.5,31811.5,16011307,2678.24
03-OCT-2023,31772.75,31852.65,31499.35,31717.25,14264643,2562.66
29-SEP-2023,31814.65,32020.35,31514.9,31784.4,21961337,3557.96
28-SEP-2023,32616.05,32623.35,31808.75,31879.6,26083976,3663.81
27-SEP-2023,32439.05,32651,32339.95,32594.65,13787962,2299.45
26-SEP-2023,32675.1,32693.25,32391.45,32471,12200009,2104.44
25-SEP-2023,32881.35,32960.95,32581.15,32648.6,15198139,2477.79
22-SEP-2023,32799.05,33109.65,32664.4,32906.3,22947809,3043.59
21-SEP-2023,32849.9,32976.85,32504.75,32919.95,20687894,3380.14
20-SEP-2023,32860.9,33167.3,32851.75,32949.2,16602223,2639.38
18-SEP-2023,33255.1,33266.9,33030.35,33129.5,14208277,2379.48
15-SEP-2023,33216.9,33402.75,33156.2,33355.05,31941863,4729.15
14-SEP-2023,32991.45,33240.2,32949.55,33045.4,23991756,3752.73
13-SEP-2023,32943.15,32982.35,32713.1,32886.7,14941956,2539.18
12-SEP-2023,32758.55,33114.15,32429.5,32977.9,24395076,4147.34
11-SEP-2023,32531,32674.45,32458.05,32642.8,15301652,2564.47
08-SEP-2023,32450.75,32561.25,32353.4,32415.65,12730664,2217.89
07-SEP-2023,32264.5,32497.65,32153.4,32448.35,17738654,2984.65
06-SEP-2023,32437.85,32515.05,32038.55,32312.3,19392412,3314.75
05-SEP-2023,32207.4,32482.65,32014.95,32365.3,23992104,3741.61
04-SEP-2023,31552.5,32197.85,31454.5,32163.95,30834344,4055.91
01-SEP-2023,31166.6,31550.95,31149.25,31514.35,14318264,2431.56
31-AUG-2023,31175.1,31428,31067.7,31164.9,35348359,5582.12
30-AUG-2023,31069.85,31197.75,31023.75,31103.9,11775164,2223.06
29-AUG-2023,30899.95,30978.25,30784.85,30866.05,11379021,2151.07
28-AUG-2023,30975.35,31025.75,30745,30773.6,11138519,1982.11
25-AUG-2023,30907.85,30998.95,30803,30914.55,15196452,2999.06
24-AUG-2023,31084.55,31212.45,31004.75,31112.1,37465608,13217.87
23-AUG-2023,31036.95,31084.65,30887.45,30924.1,12220885,2019.53
22-AUG-2023,30973.9,31024.6,30785.7,30902.4,11442798,1817.63
21-AUG-2023,30626.25,30987.65,30597.05,30937.55,12871939,2152.18
18-AUG-2023,30907.45,30934.1,30515,30604.05,19949872,3107.69
17-AUG-2023,31205.3,31238.25,30885.4,31060.2,17297179,2926.83
16-AUG-2023,31129.3,31304.75,31047,31212.1,20437311,3329.54
14-AUG-2023,30755.8,31058.9,30570.5,31028.9,13650313,2308.33
11-AUG-2023,30950.3,31164.3,30764.5,30819.15,23253211,3548.79
10-AUG-2023,30845.65,30967.75,30722.2,30867,16853228,2456.43
09-AUG-2023,30772.5,30964.7,30590.55,30940.05,16953572,2547.48
08-AUG-2023,30817.25,30910.55,30670.15,30824.95,22479772,3070.81
07-AUG-2023,30582.45,30809,30451.35,30779.25,14994222,2411.84
04-AUG-2023,30082.55,30555.8,30027.3,30436.1,22490374,3208.56
03-AUG-2023,29913.65,30054.35,29685.15,29971.1,17323760,2723.96
02-AUG-2023,30253.1,30259.4,29801.55,30043.6,19250370,3145.09
01-AUG-2023,29998.15,30348.75,29948,30288.65,20722121,3403.09
31-JUL-2023,29605.5,29951.6,29452.35,29928.45,22494998,3431.45
28-JUL-2023,29741.15,29829.75,29339.35,29490.25,19445123,2934.94
27-JUL-2023,29826,29895,29670.5,29745,36217924,4758.95
26-JUL-2023,29854.4,29988.9,29770.2,29800.4,15984432,2428.84
25-JUL-2023,29899,29921.4,29685.4,29761.15,17989629,2683.2
24-JUL-2023,29993.85,30112.9,29807.15,29843.45,21689374,3308.02
21-JUL-2023,29854.25,30338.1,29701.2,29871.05,78277235,11485.03
20-JUL-2023,31292.35,31348.6,30960.75,31145.9,20478228,3302.47
19-JUL-2023,31490.45,31653.85,31068.15,31353.55,29965963,5285.03
18-JUL-2023,31089.9,31491.75,30865.85,31371.15,37119435,5987.78
17-JUL-2023,31007.6,31658.1,30805,31041.6,51052641,6684.44
14-JUL-2023,29860.55,31017.55,29847.05,30945.5,53639539,8299.91
13-JUL-2023,29158.55,29903.65,29115.7,29628.2,39793663,6061.13
12-JUL-2023,29412.5,29424.75,29020.2,29118.05,24422329,5191.31
11-JUL-2023,29299.3,29371.5,29092.7,29324.8,20057304,2788.79
10-JUL-2023,29609.85,29609.85,29116.3,29194.7,15841523,2423.42
07-JUL-2023,29654.25,29937.75,29508.85,29560.45,18800490,2853.94
06-JUL-2023,29792.1,29848.05,29690.25,29805.2,18418434,2653.45
05-JUL-2023,29910,29910.35,29702.65,29841.85,21322294,3339.79
04-JUL-2023,29557.55,29743.35,29444.8,29729.85,19017080,2555.26
03-JUL-2023,29648.4,29718.95,29334.4,29424.8,19273869,2840.04
30-JUN-2023,29013.15,29594.2,28957.15,29563,27993009,4303.21
28-JUN-2023,28945,28997.35,28778.15,28842.95,15968318,2505.41
27-JUN-2023,28681.95,28821.85,28630.45,28800.15,11737434,1925.14
26-JUN-2023,28539.8,28631.75,28451.15,28590.1,12114033,2092.82
23-JUN-2023,28747.6,28752.5,28482.15,28554.25,18316417,2566.47
22-JUN-2023,28969.15,28977.9,28750.4,28811.15,17641414,2426.83
21-JUN-2023,29022.7,29084.45,28869.8,29025.7,15564246,2288.52
20-JUN-2023,28728.5,28966.95,28640.3,28930.8,20007621,2652.29
19-JUN-2023,28641.45,28750.7,28568.55,28708.3,16252353,2302.92
16-JUN-2023,28671.1,28759.4,28441.05,28588.8,42621755,4806.04
15-JUN-2023,28824.6,28833.25,28645.8,28699,27881632,3147.01
14-JUN-2023,28896.25,28928.65,28666.9,28855.05,18287941,2346.91
13-JUN-2023,28935.9,28974.15,28866.2,28899.3,17906413,2321.49
12-JUN-2023,28457.45,28844.3,28402.55,28784,18162055,2646.75
09-JUN-2023,28645.7,28674.45,28322.15,28355.35,19079094,2508.81
08-JUN-2023,28892.65,28918.05,28568.6,28591.1,18994862,2540.15
07-JUN-2023,28886.7,28937.95,28754.85,28913.7,16856099,2322.76
06-JUN-2023,29003.5,29013.9,28485.85,28689.05,27342670,4049.34
05-JUN-2023,29459.15,29533.4,29217.35,29238.75,14803305,2144.07
02-JUN-2023,29485.85,29550.15,29272.55,29328.15,21167089,3279.19
01-JUN-2023,29455.35,29599.1,29382.05,29446.25,13567608,2034.41
31-MAY-2023,29248.05,29495.05,29212.5,29319.75,46017391,7087.21
30-MAY-2023,29253.5,29405.2,29172.7,29297.65,17293994,2437.15
29-MAY-2023,29629.75,29659.6,29200.25,29240.2,13613973,1952.7
26-MAY-2023,28975.95,29384.85,28975.95,29355.9,17548870,2926.93
25-MAY-2023,28854.95,28970.95,28686.2,28928.75,16177681,2082.14
24-MAY-2023,28721.15,28959.35,28655,28890.8,14780823,2172.32
23-MAY-2023,29076.5,29319.9,28830,28873.7,20770635,2868.07
22-MAY-2023,28357.6,29062.05,28294.25,29007.3,22154768,3068.37
19-MAY-2023,28063.35,28369.4,28007.05,28303.65,22932396,3327.43
18-MAY-2023,28125.45,28137.7,27858.75,27892.55,13849088,2027.36
17-MAY-2023,28197.8,28300.1,27776.8,27942.95,22443611,3100.45
16-MAY-2023,28252.75,28421.05,28178.7,28216,12299684,1940.07
15-MAY-2023,28083.75,28323.55,27957.5,28165.4,13667754,1859.85
12-MAY-2023,28070.85,28164.45,27874.1,28028.4,15488230,2182.59
11-MAY-2023,28298.25,28348.35,28039.2,28102,16105218,2500.04
10-MAY-2023,28220.45,28236.85,27998.95,28091.75,14705651,2255.06
09-MAY-2023,27961,28168.45,27910.65,28125.5,15483231,2296.88
08-MAY-2023,27837.3,27947,27735.15,27920.95,14935665,1820.17
05-MAY-2023,27905.35,27915.25,27634.85,27719.95,14934850,2072.36
04-MAY-2023,27716.55,27912.5,27685.55,27883.2,14057238,2164.6
03-MAY-2023,27872.4,27883.45,27693.3,27743.75,16125748,2667.43
02-MAY-2023,27792.7,28154.1,27756,28025,26046321,3995.51
28-APR-2023,27401.95,27743,27388.8,27708.2,38951671,5105.4
27-APR-2023,27079,27378.1,27024.15,27355.25,24421032,4142.35
26-APR-2023,27007.55,27158.75,26977.55,27065,16621507,2598.91
25-APR-2023,27028.8,27082.1,26820.7,26985.8,18035026,2739.95
24-APR-2023,26910.7,27034.9,26721.5,27013.65,24391362,2915.23
21-APR-2023,26701.7,26835.7,26602.8,26822.1,26954868,3592.02
20-APR-2023,26694.1,26868.9,26597.95,26637.15,19802621,3157.23
19-APR-2023,27174.6,27193.1,26640.2,26687.45,26863377,4045.83
18-APR-2023,27189.4,27189.4,26851.7,27166.95,28086323,4180
17-APR-2023,27059.15,27076.15,26184.45,27008.2,84857287,11929.64
13-APR-2023,28713.65,28736.7,28230,28342.8,27377930,4708.47
12-APR-2023,28773.4,29031.05,28578.1,28980.3,16265815,2584.81
11-APR-2023,29051.75,29095.45,28530.5,28675.75,17749294,2707.43
10-APR-2023,28810.85,29086.4,28739.4,29041.6,12647190,2075.53
06-APR-2023,28876.2,29004.8,28666,28764.55,16880663,2537.08
05-APR-2023,28520,29032.65,28506.7,28977.2,21530945,3695.71
03-APR-2023,28841.6,28841.6,28449.25,28633,13105825,2091.53
