"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"07-Mar-2024","EQ","931.60","946.45","930.15","929.05","936.55","937.20","939.64","1,049.00","557.10","15,65,514","1,47,10,14,888.40","48,258"
"06-Mar-2024","EQ","936.00","937.00","911.55","935.80","928.50","929.05","922.10","1,049.00","557.10","18,88,149","1,74,10,65,184.70","58,556"
"05-Mar-2024","EQ","938.00","941.25","928.65","938.00","935.50","935.80","935.45","1,049.00","557.10","11,67,131","1,09,17,91,200.05","57,125"
"04-Mar-2024","EQ","934.80","945.85","923.95","933.70","937.50","938.00","935.56","1,049.00","557.10","20,10,812","1,88,12,43,490.00","57,829"
"02-Mar-2024","EQ","933.80","938.70","931.00","929.30","933.40","933.70","934.59","1,049.00","557.10","1,78,102","16,64,52,308.55","7,438"
"01-Mar-2024","EQ","934.00","938.05","927.00","927.40","929.60","929.30","930.73","1,049.00","557.10","13,05,118","1,21,47,18,919.80","42,165"
"29-Feb-2024","EQ","923.00","933.95","912.40","924.05","930.00","927.40","922.92","1,049.00","557.10","32,32,361","2,98,32,17,036.25","74,989"
"28-Feb-2024","EQ","953.00","959.65","920.00","952.75","923.00","924.05","935.08","1,049.00","557.10","29,72,449","2,77,94,90,791.60","82,547"
"27-Feb-2024","EQ","968.90","974.00","948.15","968.40","952.50","952.75","960.49","1,049.00","557.10","28,29,201","2,71,74,24,274.25","68,425"
"26-Feb-2024","EQ","966.95","989.90","964.00","964.85","966.45","968.40","980.31","1,049.00","557.10","73,97,592","7,25,19,02,773.75","1,68,926"
"23-Feb-2024","EQ","947.30","971.00","944.15","935.65","963.00","964.85","962.75","1,049.00","557.10","77,09,557","7,42,23,82,900.90","1,86,394"
"22-Feb-2024","EQ","928.10","939.25","917.10","925.75","938.00","935.65","930.36","1,049.00","557.10","17,24,197","1,60,41,18,498.55","52,153"
"21-Feb-2024","EQ","952.65","959.55","922.10","951.90","924.55","925.75","937.40","1,049.00","557.10","22,91,737","2,14,82,68,028.35","67,931"
"20-Feb-2024","EQ","947.40","954.90","944.25","946.95","949.30","951.90","950.09","1,049.00","557.10","17,23,035","1,63,70,39,760.45","53,629"
"19-Feb-2024","EQ","942.00","956.75","939.55","940.65","947.40","946.95","949.01","1,049.00","557.10","20,63,916","1,95,86,75,527.00","55,182"
"16-Feb-2024","EQ","957.00","959.85","937.10","951.50","940.10","940.65","944.54","1,049.00","557.10","20,36,667","1,92,37,15,564.50","64,388"
"15-Feb-2024","EQ","938.45","968.00","935.20","929.20","952.00","951.50","954.94","1,049.00","557.10","45,32,823","4,32,85,80,418.20","1,12,281"
"14-Feb-2024","EQ","915.50","934.00","897.30","910.45","933.85","929.20","918.05","1,049.00","557.10","44,80,920","4,11,37,27,482.45","1,19,955"
"13-Feb-2024","EQ","900.10","914.70","877.00","900.10","910.50","910.45","899.22","1,049.00","557.10","39,06,213","3,51,25,42,095.60","1,15,529"
"12-Feb-2024","EQ","941.95","947.00","894.00","939.15","901.00","900.10","915.51","1,049.00","557.10","30,29,950","2,77,39,51,147.30","1,01,647"
"09-Feb-2024","EQ","949.10","954.40","916.00","944.35","938.90","939.15","934.16","1,049.00","557.10","24,82,688","2,31,92,37,278.60","82,409"
"08-Feb-2024","EQ","957.60","958.55","941.80","954.75","947.45","944.35","949.74","1,049.00","557.10","16,38,646","1,55,62,92,953.00","53,591"
"07-Feb-2024","EQ","969.00","972.60","948.30","965.25","954.00","954.75","959.23","1,049.00","557.10","19,56,892","1,87,71,07,306.20","55,281"
"06-Feb-2024","EQ","950.00","968.40","939.50","946.65","964.00","965.25","957.81","1,049.00","557.10","25,21,842","2,41,54,50,085.75","66,578"
"05-Feb-2024","EQ","971.90","972.80","941.15","967.50","946.00","946.65","957.22","1,049.00","557.10","32,60,389","3,12,09,17,556.65","96,798"
"02-Feb-2024","EQ","968.95","986.30","963.90","963.30","968.35","967.50","972.71","1,049.00","557.10","28,03,549","2,72,70,37,342.40","72,873"
"01-Feb-2024","EQ","988.50","993.50","958.05","977.20","964.50","963.30","977.24","1,049.00","557.10","51,30,192","5,01,34,19,210.05","1,33,602"
"31-Jan-2024","EQ","968.90","981.90","965.00","964.05","980.20","977.20","973.22","1,049.00","557.10","22,54,800","2,19,44,06,261.65","63,556"
"30-Jan-2024","EQ","986.35","986.65","961.15","981.80","965.50","964.05","973.14","1,049.00","557.10","25,02,690","2,43,54,77,868.65","70,424"
"29-Jan-2024","EQ","983.90","989.90","972.65","970.30","981.05","981.80","981.58","1,049.00","557.10","38,70,322","3,79,90,36,231.40","84,898"
"25-Jan-2024","EQ","975.55","989.95","959.00","970.60","970.60","970.30","973.89","1,049.00","557.10","64,28,039","6,26,01,95,702.00","1,34,450"
"24-Jan-2024","EQ","941.50","977.00","909.10","935.35","977.00","970.60","951.86","1,049.00","557.10","89,09,650","8,48,07,05,787.30","1,73,984"
"23-Jan-2024","EQ","1,045.05","1,046.90","926.65","1,027.00","941.50","935.35","973.22","1,049.00","557.10","1,57,04,924","15,28,43,01,799.60","4,39,019"
"20-Jan-2024","EQ","997.85","1,049.00","994.00","983.80","1,025.00","1,027.00","1,029.10","1,049.00","557.10","2,07,24,020","21,32,70,88,595.75","4,27,922"
"19-Jan-2024","EQ","935.00","988.80","934.05","927.25","983.80","983.80","971.84","988.80","557.10","1,44,86,659","14,07,87,27,471.10","2,68,478"
"18-Jan-2024","EQ","935.10","944.00","870.30","934.70","928.50","927.25","916.08","976.45","557.10","65,57,942","6,00,76,30,862.40","1,64,584"
"17-Jan-2024","EQ","944.90","950.50","932.00","949.65","937.65","934.70","940.59","976.45","557.10","37,82,327","3,55,76,23,125.45","92,955"
"16-Jan-2024","EQ","970.00","971.50","935.15","967.40","951.50","949.65","954.72","976.45","557.10","54,64,749","5,21,73,02,878.60","1,31,341"
"15-Jan-2024","EQ","961.00","976.45","951.05","951.20","967.25","967.40","965.18","976.45","557.10","66,18,736","6,38,83,03,856.40","1,29,771"
"12-Jan-2024","EQ","945.60","962.00","941.35","940.30","950.40","951.20","953.21","962.00","557.10","60,44,161","5,76,13,48,270.80","1,24,310"
"11-Jan-2024","EQ","949.00","951.80","938.00","941.70","939.75","940.30","944.10","951.80","557.10","60,12,001","5,67,59,08,165.95","1,21,447"
"10-Jan-2024","EQ","920.00","944.50","907.40","918.80","944.10","941.70","930.16","944.50","557.10","84,74,409","7,88,25,30,999.85","1,59,847"
"09-Jan-2024","EQ","925.00","926.70","912.00","916.55","919.50","918.80","919.92","929.00","557.10","42,54,653","3,91,39,48,868.55","91,026"
"08-Jan-2024","EQ","914.20","929.00","905.85","905.90","916.50","916.55","918.15","929.00","557.10","96,04,429","8,81,82,73,681.75","1,73,330"
"05-Jan-2024","EQ","905.00","923.45","894.05","901.55","905.95","905.90","913.52","923.45","557.10","98,11,302","8,96,28,08,269.60","1,77,161"
"04-Jan-2024","EQ","903.90","912.00","895.25","899.25","903.35","901.55","904.11","916.85","557.10","44,27,039","4,00,25,51,964.05","91,229"
"03-Jan-2024","EQ","886.30","910.00","886.20","886.20","902.00","899.25","899.67","916.85","557.10","68,52,189","6,16,47,19,743.70","1,34,618"
"02-Jan-2024","EQ","895.70","903.30","866.80","891.85","886.85","886.20","885.74","916.85","557.10","52,42,381","4,64,33,65,518.15","1,08,738"
"01-Jan-2024","EQ","892.00","916.85","888.00","887.50","890.00","891.85","904.18","916.85","557.10","90,40,913","8,17,45,98,251.45","1,80,401"
"29-Dec-2023","EQ","866.00","895.00","859.05","864.15","883.00","887.50","881.86","916.50","557.10","1,07,05,182","9,44,04,35,317.55","1,72,411"
"28-Dec-2023","EQ","873.95","875.00","862.05","867.50","865.00","864.15","867.57","916.50","557.10","35,78,585","3,10,46,64,330.40","71,038"
"27-Dec-2023","EQ","874.80","884.70","858.95","869.80","866.60","867.50","871.69","916.50","557.10","50,28,695","4,38,34,58,717.85","99,076"
"26-Dec-2023","EQ","865.00","883.90","859.00","860.90","870.00","869.80","871.88","916.50","557.10","63,42,848","5,53,02,20,899.55","1,13,303"
"22-Dec-2023","EQ","875.00","886.90","853.90","868.25","858.80","860.90","868.82","916.50","557.10","1,00,46,698","8,72,88,16,529.20","1,80,407"
"21-Dec-2023","EQ","807.00","874.50","801.90","815.15","869.00","868.25","853.71","916.50","557.10","2,51,59,581","21,47,90,16,222.00","4,22,744"
"20-Dec-2023","EQ","886.70","890.00","805.25","882.10","815.00","815.15","848.70","916.50","557.10","1,79,68,498","15,24,99,26,276.80","3,54,125"
"19-Dec-2023","EQ","881.20","916.50","852.20","879.15","881.80","882.10","889.56","916.50","557.10","3,74,99,776","33,35,83,75,006.35","6,51,107"
"18-Dec-2023","EQ","784.85","889.35","779.10","780.85","874.05","879.15","850.21","889.35","557.10","3,63,65,109","30,91,79,70,859.10","5,41,574"
"15-Dec-2023","EQ","797.00","797.00","778.65","791.05","782.00","780.85","787.31","799.95","557.10","28,94,186","2,27,86,23,411.10","74,812"
"14-Dec-2023","EQ","799.95","799.95","785.50","777.95","792.00","791.05","791.73","799.95","557.10","50,71,262","4,01,50,63,479.35","1,03,718"
"13-Dec-2023","EQ","774.40","781.55","763.80","770.60","777.00","777.95","774.15","786.40","557.10","29,86,173","2,31,17,41,452.65","67,473"
"12-Dec-2023","EQ","766.40","786.40","763.35","762.10","770.90","770.60","774.94","786.40","557.10","72,48,708","5,61,73,49,524.15","1,48,340"
"11-Dec-2023","EQ","750.95","766.55","750.00","749.55","762.80","762.10","761.44","769.85","557.10","36,19,579","2,75,60,97,886.30","80,298"
"08-Dec-2023","EQ","762.45","769.85","739.20","757.80","748.40","749.55","754.56","769.85","557.10","48,42,223","3,65,37,61,095.65","1,01,626"
"07-Dec-2023","EQ","742.75","762.25","732.00","740.50","759.50","757.80","749.97","762.25","557.10","74,12,553","5,55,91,75,770.90","1,28,993"
"06-Dec-2023","EQ","719.40","749.90","716.60","715.10","741.90","740.50","738.08","758.00","557.10","1,01,64,743","7,50,24,34,454.60","1,73,595"
"05-Dec-2023","EQ","724.75","728.95","709.05","720.85","717.45","715.10","718.87","758.00","557.10","28,26,160","2,03,16,46,463.75","64,798"
"04-Dec-2023","EQ","708.00","724.00","706.00","701.30","720.60","720.85","718.12","758.00","557.10","45,28,427","3,25,19,53,658.25","92,113"
"01-Dec-2023","EQ","710.00","710.00","700.00","705.75","700.40","701.30","704.08","758.00","557.10","10,60,638","74,67,73,645.95","29,150"
"30-Nov-2023","EQ","700.00","710.00","700.00","700.50","704.00","705.75","705.70","758.00","557.10","21,28,035","1,50,17,59,809.70","50,181"
"29-Nov-2023","EQ","696.80","709.50","696.80","696.80","700.00","700.50","703.86","758.00","557.10","15,75,534","1,10,89,53,304.55","39,737"
"28-Nov-2023","EQ","697.20","699.20","692.80","692.80","695.45","696.80","695.82","758.00","557.10","8,77,968","61,09,08,385.20","25,567"
"24-Nov-2023","EQ","703.00","704.40","691.60","700.00","692.70","692.80","695.42","758.00","557.10","8,96,138","62,31,94,185.80","27,232"
"23-Nov-2023","EQ","704.00","706.45","699.00","700.00","699.70","700.00","702.19","758.00","557.10","12,85,720","90,28,20,335.45","28,604"
"22-Nov-2023","EQ","709.00","711.80","693.05","708.95","701.30","700.00","700.89","758.00","557.10","14,40,191","1,00,94,17,161.65","35,946"
"21-Nov-2023","EQ","705.30","719.90","703.50","701.30","709.00","708.95","713.38","758.00","557.10","43,24,116","3,08,47,46,212.15","82,953"
"20-Nov-2023","EQ","709.90","712.00","694.75","707.35","701.05","701.30","702.75","758.00","557.10","17,14,181","1,20,46,37,199.75","46,076"
"17-Nov-2023","EQ","679.65","711.50","677.20","679.65","706.60","707.35","701.36","765.00","557.10","48,94,657","3,43,29,38,194.25","94,971"
"16-Nov-2023","EQ","677.00","683.90","675.70","677.35","680.95","679.65","679.03","765.00","557.10","10,42,850","70,81,22,621.85","31,288"
"15-Nov-2023","EQ","677.70","678.95","674.00","671.00","677.50","677.35","676.36","765.00","557.10","7,36,475","49,81,24,397.50","22,564"
"13-Nov-2023","EQ","677.00","677.00","669.05","677.15","670.95","671.00","672.19","765.00","557.10","5,17,232","34,76,79,251.55","16,365"
"12-Nov-2023","EQ","678.00","678.85","676.00","672.45","677.00","677.15","677.15","774.90","557.10","3,00,530","20,35,05,192.75","17,623"
"10-Nov-2023","EQ","669.90","676.10","665.80","670.55","674.00","672.45","672.45","774.90","557.10","7,11,757","47,86,19,207.35","21,887"
"09-Nov-2023","EQ","679.00","679.90","664.40","676.90","671.90","670.55","669.64","774.90","557.10","17,85,791","1,19,58,43,619.60","31,491"
"08-Nov-2023","EQ","690.00","690.00","671.55","681.10","677.80","676.90","678.14","774.90","557.10","22,94,522","1,55,60,00,362.60","45,393"
"07-Nov-2023","EQ","673.95","683.30","670.00","671.50","682.75","681.10","677.85","774.90","557.10","13,66,389","92,62,01,386.70","37,296"
"06-Nov-2023","EQ","670.50","674.15","666.40","663.60","671.10","671.50","670.94","774.90","557.10","7,34,713","49,29,47,945.30","23,191"
"03-Nov-2023","EQ","660.00","666.10","658.05","655.30","663.50","663.60","662.90","774.90","557.10","7,63,012","50,58,00,947.70","21,775"
"02-Nov-2023","EQ","657.95","663.55","649.70","652.85","656.00","655.30","653.92","774.90","557.10","14,42,254","94,31,14,355.00","35,025"
"01-Nov-2023","EQ","666.05","670.00","652.00","665.35","652.90","652.85","659.72","774.90","557.10","8,40,037","55,41,91,550.45","29,639"
"31-Oct-2023","EQ","664.75","668.90","662.95","663.30","665.75","665.35","665.88","774.90","557.10","6,03,228","40,16,79,703.90","21,475"
"30-Oct-2023","EQ","661.70","665.80","652.50","659.35","662.95","663.30","661.13","774.90","557.10","9,88,891","65,37,84,156.25","28,174"
"27-Oct-2023","EQ","649.90","661.60","648.40","645.05","657.55","659.35","656.77","774.90","557.10","10,56,784","69,40,61,035.55","30,616"
"26-Oct-2023","EQ","656.40","656.40","635.55","658.05","645.30","645.05","642.75","774.90","557.10","18,21,947","1,17,10,61,778.10","60,909"
"25-Oct-2023","EQ","667.25","673.00","651.10","666.20","657.40","658.05","662.21","774.90","557.10","13,05,923","86,47,98,934.95","46,597"
"23-Oct-2023","EQ","692.65","692.65","663.00","692.10","664.20","666.20","676.85","774.90","557.10","17,17,013","1,16,21,64,698.95","56,609"
"20-Oct-2023","EQ","700.00","703.50","690.00","699.65","690.90","692.10","696.30","774.90","557.10","12,32,956","85,85,07,994.75","31,497"
"19-Oct-2023","EQ","701.40","704.75","690.30","703.85","699.00","699.65","698.25","774.90","557.10","11,00,204","76,82,22,692.85","34,430"
"18-Oct-2023","EQ","718.35","718.50","699.10","714.60","704.00","703.85","706.78","774.90","557.10","16,90,083","1,19,45,20,148.20","41,822"
"17-Oct-2023","EQ","703.80","719.40","703.05","703.35","713.65","714.60","713.98","774.90","557.10","21,63,042","1,54,43,58,690.80","44,353"
"16-Oct-2023","EQ","705.00","709.05","701.25","704.15","703.50","703.35","703.81","774.90","557.10","7,99,567","56,27,44,688.35","25,740"
"13-Oct-2023","EQ","698.25","706.50","693.20","700.25","704.85","704.15","702.66","774.90","557.10","10,18,087","71,53,72,705.05","27,156"
"12-Oct-2023","EQ","705.00","707.70","698.55","704.60","701.00","700.25","701.88","774.90","557.10","12,30,285","86,35,10,600.95","22,923"
"11-Oct-2023","EQ","710.00","711.80","703.45","705.70","704.30","704.60","707.25","774.90","557.10","9,46,589","66,94,71,994.30","26,984"
"10-Oct-2023","EQ","704.00","711.60","703.00","702.85","705.95","705.70","706.30","774.90","557.10","13,71,262","96,85,16,448.20","26,063"
"09-Oct-2023","EQ","709.00","710.00","698.25","719.80","701.00","702.85","703.39","774.90","557.10","17,60,290","1,23,81,77,782.30","42,662"
"06-Oct-2023","EQ","721.95","722.65","714.00","719.45","719.00","719.80","717.71","774.90","557.10","16,44,795","1,18,04,83,420.80","31,437"
"05-Oct-2023","EQ","706.00","726.50","705.65","704.05","718.00","719.45","720.13","774.90","557.10","55,47,419","3,99,48,75,271.25","99,395"
"04-Oct-2023","EQ","699.95","709.45","697.15","703.55","703.50","704.05","703.18","774.90","557.10","25,62,621","1,80,19,92,020.45","66,673"
"03-Oct-2023","EQ","680.65","707.40","676.80","680.85","703.30","703.55","697.82","774.90","557.10","36,35,424","2,53,68,61,673.50","79,382"
"29-Sep-2023","EQ","676.10","683.35","673.80","672.10","679.05","680.85","679.38","774.90","557.10","8,46,290","57,49,53,994.20","23,784"
"28-Sep-2023","EQ","683.70","688.40","670.00","682.00","674.50","672.10","677.50","774.90","557.10","11,09,275","75,15,32,997.70","29,732"
"27-Sep-2023","EQ","681.55","686.50","674.10","681.55","682.10","682.00","680.39","774.90","557.10","11,55,826","78,64,12,584.10","31,574"
"26-Sep-2023","EQ","689.20","691.50","680.05","689.20","681.40","681.55","686.30","774.90","557.10","10,55,108","72,41,18,174.80","29,885"
"25-Sep-2023","EQ","667.00","692.20","667.00","663.35","689.00","689.20","684.09","774.90","557.10","44,87,685","3,06,99,99,987.25","83,931"
"22-Sep-2023","EQ","673.00","675.40","661.00","671.30","663.45","663.35","665.85","774.90","557.10","13,86,201","92,30,04,902.95","45,805"
"21-Sep-2023","EQ","677.90","683.45","668.00","678.55","671.10","671.30","676.16","774.90","557.10","13,46,593","91,05,16,522.85","41,482"
"20-Sep-2023","EQ","688.25","688.65","675.55","689.35","679.05","678.55","681.15","774.90","557.10","13,53,493","92,19,29,347.60","42,812"
"18-Sep-2023","EQ","696.05","697.85","688.00","695.65","688.30","689.35","691.89","774.90","557.10","10,32,981","71,47,11,332.45","33,333"
"15-Sep-2023","EQ","701.95","702.85","694.00","696.40","695.30","695.65","697.73","774.90","557.10","16,14,958","1,12,68,04,231.55","41,477"
"14-Sep-2023","EQ","698.00","704.30","691.65","687.00","696.50","696.40","697.31","774.90","557.10","26,78,027","1,86,74,21,684.80","58,901"
"13-Sep-2023","EQ","688.95","694.70","680.55","688.20","687.00","687.00","687.69","774.90","557.10","22,41,575","1,54,15,17,107.60","52,830"
"12-Sep-2023","EQ","720.95","722.30","686.00","717.40","687.00","688.20","700.72","774.90","557.10","43,30,553","3,03,45,01,307.85","1,09,484"
"11-Sep-2023","EQ","733.00","733.40","716.15","725.55","717.00","717.40","722.26","774.90","557.10","50,96,622","3,68,10,90,908.45","90,205"
"08-Sep-2023","EQ","710.00","758.00","707.30","707.25","724.90","725.55","733.99","774.90","557.10","1,35,72,298","9,96,19,24,555.10","2,05,346"
"07-Sep-2023","EQ","707.90","713.55","704.45","708.50","707.25","707.25","709.07","774.90","557.10","18,86,439","1,33,76,08,509.30","41,657"
"06-Sep-2023","EQ","701.90","715.90","696.05","701.90","708.30","708.50","706.70","774.90","557.10","32,35,426","2,28,64,77,227.15","62,539"
"05-Sep-2023","EQ","707.85","711.45","696.00","703.25","702.00","701.90","703.92","774.90","557.10","26,78,643","1,88,55,51,691.40","53,026"
"04-Sep-2023","EQ","693.55","708.00","692.05","688.35","703.50","703.25","700.50","774.90","557.10","64,19,929","4,49,71,44,150.35","1,17,387"
"01-Sep-2023","EQ","675.75","689.65","672.55","672.00","688.95","688.35","684.88","774.90","557.10","41,46,601","2,83,99,31,615.55","73,468"
"31-Aug-2023","EQ","677.00","678.80","668.80","672.55","673.25","672.00","672.72","774.90","557.10","16,63,214","1,11,88,78,107.40","33,831"
"30-Aug-2023","EQ","678.00","682.80","671.00","672.50","671.05","672.55","676.37","774.90","557.10","16,32,153","1,10,39,34,392.20","39,071"
"29-Aug-2023","EQ","684.00","686.00","671.25","678.10","672.00","672.50","677.83","774.90","557.10","29,00,392","1,96,59,62,629.90","60,554"
"28-Aug-2023","EQ","659.00","684.10","656.15","658.25","676.80","678.10","674.78","774.90","557.10","52,61,237","3,55,01,51,505.05","98,961"
"25-Aug-2023","EQ","660.40","670.00","651.00","659.60","656.90","658.25","661.29","774.90","557.10","30,14,348","1,99,33,66,448.70","59,666"
"24-Aug-2023","EQ","652.05","664.50","652.00","649.65","661.00","659.60","659.22","774.90","557.10","21,83,330","1,43,92,97,502.75","52,544"
"23-Aug-2023","EQ","653.00","659.60","648.55","651.70","648.65","649.65","654.33","774.90","557.10","10,78,844","70,59,22,007.50","34,676"
"22-Aug-2023","EQ","651.10","656.50","647.25","650.50","651.50","651.70","653.05","774.90","557.10","10,48,022","68,44,13,743.90","24,969"
"21-Aug-2023","EQ","643.40","652.00","640.40","643.40","650.10","650.50","646.61","774.90","557.10","14,95,106","96,67,57,148.60","34,384"
"18-Aug-2023","EQ","647.50","656.90","641.05","649.10","642.50","643.40","648.96","774.90","557.10","13,53,750","87,85,27,501.45","38,772"
"17-Aug-2023","EQ","643.40","652.20","639.00","641.35","649.00","649.10","646.59","774.90","557.10","16,11,226","1,04,18,03,390.85","39,448"
"16-Aug-2023","EQ","649.65","649.80","639.10","649.65","640.95","641.35","642.17","774.90","557.10","11,77,223","75,59,82,283.20","35,411"
"14-Aug-2023","EQ","663.65","663.65","638.55","662.50","649.20","649.65","647.37","774.90","557.10","29,76,922","1,92,71,80,605.50","58,862"
"11-Aug-2023","EQ","647.00","679.70","645.45","646.45","661.05","662.50","669.09","774.90","557.10","83,25,028","5,57,02,32,184.60","1,39,001"
"10-Aug-2023","EQ","648.95","648.95","635.10","648.65","646.75","646.45","641.56","774.90","557.10","25,10,995","1,61,09,59,018.35","54,121"
"09-Aug-2023","EQ","645.80","653.30","640.35","642.60","648.30","648.65","648.05","774.90","557.10","17,92,990","1,16,19,54,749.75","34,645"
"08-Aug-2023","EQ","656.80","658.30","640.65","653.80","643.45","642.60","648.17","774.90","557.10","11,80,459","76,51,38,526.85","37,921"
"07-Aug-2023","EQ","658.00","658.50","649.15","653.55","655.15","653.80","654.36","774.90","557.10","10,52,162","68,84,96,952.60","29,985"
"04-Aug-2023","EQ","666.50","668.90","651.60","660.20","652.00","653.55","660.98","774.90","557.10","23,64,709","1,56,30,23,501.30","53,314"
"03-Aug-2023","EQ","637.95","662.60","635.10","637.75","660.65","660.20","653.78","774.90","557.10","45,63,922","2,98,37,87,260.55","86,219"
"02-Aug-2023","EQ","643.00","644.25","630.60","642.75","636.30","637.75","638.11","774.90","557.10","10,33,405","65,94,23,373.75","29,738"
"01-Aug-2023","EQ","642.00","648.90","635.65","640.65","642.45","642.75","643.00","774.90","557.10","20,00,678","1,28,64,38,614.85","47,745"
"31-Jul-2023","EQ","632.50","642.65","631.05","630.65","639.85","640.65","638.26","774.90","557.10","22,35,245","1,42,66,68,728.75","52,439"
"28-Jul-2023","EQ","620.00","631.95","618.20","619.50","630.50","630.65","626.68","774.90","557.10","14,64,610","91,78,47,637.15","35,615"
"27-Jul-2023","EQ","622.90","624.90","617.05","620.00","619.95","619.50","620.48","774.90","557.10","9,04,121","56,09,85,131.20","29,429"
"26-Jul-2023","EQ","619.45","624.00","618.60","619.45","620.05","620.00","621.50","774.90","557.10","7,81,540","48,57,23,281.65","26,042"
"25-Jul-2023","EQ","621.50","625.00","615.60","620.30","619.00","619.45","619.91","774.90","557.10","8,42,704","52,24,01,421.05","28,195"
"24-Jul-2023","EQ","623.20","627.00","618.35","623.10","619.25","620.30","623.20","774.90","557.10","8,75,139","54,53,87,085.95","28,910"
"21-Jul-2023","EQ","624.00","630.40","620.40","625.15","623.80","623.10","626.50","774.90","557.10","11,12,376","69,69,00,462.20","30,409"
"20-Jul-2023","EQ","624.90","626.95","622.20","625.50","625.50","625.15","624.87","774.90","557.10","6,35,393","39,70,35,582.95","19,169"
"19-Jul-2023","EQ","623.00","627.50","622.80","622.85","625.90","625.50","625.46","774.90","557.10","6,55,382","40,99,12,291.25","23,605"
"18-Jul-2023","EQ","626.00","628.05","620.00","625.55","623.55","622.85","624.07","774.90","557.10","7,63,870","47,67,06,026.25","25,312"
"17-Jul-2023","EQ","622.05","629.95","622.00","622.85","625.90","625.55","626.15","774.90","557.10","10,06,467","63,01,98,325.20","29,489"
"14-Jul-2023","EQ","619.90","623.70","616.60","617.75","623.05","622.85","621.29","774.90","557.10","7,57,598","47,06,88,012.50","28,004"
"13-Jul-2023","EQ","623.00","626.60","614.50","620.70","618.00","617.75","620.46","774.90","557.10","9,66,834","59,98,83,214.45","31,516"
"12-Jul-2023","EQ","619.85","622.45","615.10","619.00","619.95","620.70","619.03","774.90","557.10","9,57,020","59,24,19,899.15","34,572"
"11-Jul-2023","EQ","616.25","624.55","615.00","615.90","619.85","619.00","619.60","774.90","557.10","10,79,845","66,90,73,397.35","32,268"
"10-Jul-2023","EQ","631.75","632.00","614.35","630.65","614.95","615.90","619.24","774.90","557.10","19,47,356","1,20,58,85,613.60","62,543"
"07-Jul-2023","EQ","632.30","636.45","627.00","632.30","629.30","630.65","631.26","774.90","557.00","10,54,909","66,59,19,353.90","31,646"
"06-Jul-2023","EQ","628.00","633.35","627.60","630.60","632.10","632.30","631.14","774.90","557.00","8,24,834","52,05,88,914.65","30,292"
"05-Jul-2023","EQ","629.70","633.00","627.10","628.70","631.00","630.60","630.12","774.90","557.00","6,90,230","43,49,28,326.95","20,875"
"04-Jul-2023","EQ","634.00","636.75","627.05","633.10","629.15","628.70","631.84","774.90","557.00","9,39,181","59,34,14,973.05","39,981"
"03-Jul-2023","EQ","635.80","640.05","632.00","635.10","633.65","633.10","635.48","774.90","557.00","7,82,176","49,70,57,085.85","27,760"
"30-Jun-2023","EQ","632.25","641.50","630.25","628.80","633.80","635.10","635.40","774.90","557.00","13,09,614","83,21,33,146.45","36,006"
"28-Jun-2023","EQ","633.00","634.50","626.55","630.60","629.40","628.80","630.00","774.90","557.00","11,92,576","75,13,27,067.30","34,141"
