Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
20-OCT-2023,43584.25,43877.5,43567.45,43723.05,152394312,6198.69
19-OCT-2023,43616.75,44058.8,43558.1,43754.5,156629503,7930.9
18-OCT-2023,44404.2,44412.5,43861.45,43888.7,217182886,7931.28
17-OCT-2023,44589.8,44589.85,44336.95,44409.5,120502257,6287.85
16-OCT-2023,44204.75,44356.95,44044.4,44225.9,140416279,5070.04
13-OCT-2023,44322.05,44563.05,44203.7,44287.95,169909362,8569.73
12-OCT-2023,44571.55,44693.05,44530.05,44599.2,112113681,5310.57
11-OCT-2023,44554.9,44710.55,44411.4,44516.9,213743273,8163.77
10-OCT-2023,44027.55,44487.25,44004.55,44360.15,175255784,7051.3
09-OCT-2023,44057.8,44113.2,43796.75,43886.5,162329888,5048.43
06-OCT-2023,44395.4,44500.7,44242.95,44360.6,157546711,5072.44
05-OCT-2023,44181.35,44391.85,44108.3,44213.35,243397808,8920.31
04-OCT-2023,44108.15,44161.35,43857.5,43964.05,310337941,13684.99
03-OCT-2023,44561.5,44566.3,44243.1,44399.05,192648191,8839.94
29-SEP-2023,44445.35,44755.05,44344.9,44584.55,155984970,7457.08
28-SEP-2023,44700.35,44756.8,44248.2,44300.95,389938076,15365.78
27-SEP-2023,44465.9,44668,44182.5,44588.3,221854101,8518.1
26-SEP-2023,44722.5,44773.8,44532.45,44624.2,188450888,6921.22
25-SEP-2023,44615,44936.55,44400.9,44766.1,266505760,8410.26
22-SEP-2023,44707.35,44996.75,44548.9,44612.05,249378233,11352.13
21-SEP-2023,45179.6,45276.8,44592.45,44623.85,257738910,13103.32
20-SEP-2023,45493.7,45745.15,45276.4,45384.6,334008742,18829.96
18-SEP-2023,46100.95,46252.95,45906.9,45979.85,348764457,10538.53
15-SEP-2023,46122.15,46310.4,46028.75,46231.5,278351267,20191.93
14-SEP-2023,46013.3,46153.9,45801.5,46000.85,238571609,7707.6
13-SEP-2023,45449.35,45990.5,45299.4,45909.45,441730790,13835.45
12-SEP-2023,45893.8,45893.8,45322.55,45511.35,271358960,10172.39
11-SEP-2023,45340.8,45636.2,45231.3,45570.7,228140725,7468.15
08-SEP-2023,44953.65,45383.35,44812.15,45156.4,179081128,7981.56
07-SEP-2023,44418.05,44915.55,44341.2,44878.35,169135265,7633.64
06-SEP-2023,44494.65,44577,44207.25,44409.1,252042492,13586.52
05-SEP-2023,44625.05,44668.7,44401.7,44532.15,225502820,9163
04-SEP-2023,44647.65,44656.05,44310.95,44578.3,238633547,7239.65
01-SEP-2023,43996.1,44568.55,43830.75,44436.1,320777071,10328.28
31-AUG-2023,44265.85,44399.65,43895.05,43989.15,705076481,22944.35
30-AUG-2023,44706.55,44779.65,44149.8,44232.6,153146734,7120.71
29-AUG-2023,44655.75,44673,44429.8,44495.25,140261809,7348.76
28-AUG-2023,44253.65,44610.4,44201.45,44494.65,162966392,6459.5
25-AUG-2023,44276.2,44359.1,43983.75,44231.45,152511949,6418.26
24-AUG-2023,44704.2,44949.9,44433.75,44496.2,220421097,11640.43
23-AUG-2023,44064.5,44521.65,43952.05,44479.05,212380487,9264.63
22-AUG-2023,44125,44151.3,43938.7,43993.25,160746391,7997.31
21-AUG-2023,43952.85,44113.8,43862,44002,126311003,6152.35
18-AUG-2023,43724.75,43957.65,43672.45,43851.05,167584420,7299.32
17-AUG-2023,43897.25,44071.85,43745.1,43891.35,266374133,12388.63
16-AUG-2023,43726.25,44002.8,43600.35,43946.4,159009616,7794.15
14-AUG-2023,44066.6,44212.75,43776.9,44090.95,172325405,8565.67
11-AUG-2023,44568.15,44571.25,44120.9,44199.1,196900504,8398.35
10-AUG-2023,44797.65,44980.35,44418.4,44541.8,232038617,12500.78
09-AUG-2023,44973.45,44975,44533.75,44880.7,177283295,8244.22
08-AUG-2023,44888.95,45096.85,44817.85,44964.45,229405682,11285.94
07-AUG-2023,44993.7,45011.35,44773.85,44837.5,200781677,9590.15
04-AUG-2023,44754.75,45118.05,44520.55,44879.5,245171463,12540.56
03-AUG-2023,44862.85,45038.45,44279.4,44513.45,245769556,14309.39
02-AUG-2023,45234.65,45404.9,44720.9,44995.7,233601314,8677.17
01-AUG-2023,45740,45782.75,45471.05,45592.5,175242040,8546.57
31-JUL-2023,45546.35,45694.9,45359.75,45651.1,247859113,8729.51
28-JUL-2023,45560.9,45727.75,45238.8,45468.1,194666588,8389.2
27-JUL-2023,46285.85,46310.1,45570.65,45679.3,320421936,14491.84
26-JUL-2023,45935.15,46096.6,45804.7,46062.35,298409899,7779.64
25-JUL-2023,46154.7,46156.1,45622.85,45845,228145332,13407.44
24-JUL-2023,46131.9,46191.5,45858.75,45923.05,225835415,10127.18
21-JUL-2023,46063.95,46369.5,45925.9,46075.2,235593414,10250.66
20-JUL-2023,45689.05,46256.2,45640.95,46186.9,315179894,15550.1
19-JUL-2023,45622.5,45707.4,45433,45669.3,261049956,9903.75
18-JUL-2023,45754.8,45905.85,45281.3,45410.85,307330861,16309.6
