Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
29-SEP-2023,27180.8,27478.35,27150.25,27321.75,97135349,3649.58
28-SEP-2023,27334.65,27374.15,26995.35,27062.75,155665245,5221.92
27-SEP-2023,27172.55,27255.6,27009.9,27231.45,72747982,3214.84
26-SEP-2023,27117.5,27274.2,27101.6,27134.4,72863029,3141.51
25-SEP-2023,27163.25,27202.4,26958,27105.5,65570018,3292.55
22-SEP-2023,27248.95,27317.25,27032.4,27102.4,81688043,4338.68
21-SEP-2023,27411.3,27484.45,27149.4,27226.6,92552359,3987.84
20-SEP-2023,27431.35,27577.25,27313.9,27440.3,160806730,10584.06
18-SEP-2023,27364.05,27592.05,27228.4,27536.2,96677698,3667.01
15-SEP-2023,27522.65,27553.2,27287.45,27338.15,138096472,6098.84
14-SEP-2023,27401.2,27471.9,27311.1,27420.55,87295083,3166.48
13-SEP-2023,27116,27358.45,26975.65,27275.35,84474249,3420.94
12-SEP-2023,27927.85,27938.6,26992.05,27025.1,160176818,6289.17
11-SEP-2023,27660.2,27734.9,27467.2,27716.6,127317954,5301.59
08-SEP-2023,27175.35,27527.7,27062.85,27438.05,198268687,7689.15
07-SEP-2023,26856.45,27128.9,26723,27062.85,171104697,6460.54
06-SEP-2023,26803.25,26860,26571.05,26819.9,314482269,9662.06
05-SEP-2023,26737.8,26793.1,26590.4,26743,144559789,4738.61
04-SEP-2023,26511.25,26708.9,26332.9,26633.05,210279678,6454.45
01-SEP-2023,25728.2,26356.75,25678.05,26332.9,178647817,6317.92
31-AUG-2023,25972.7,26014.15,25648.35,25722.95,235663367,8078.37
30-AUG-2023,26121,26129.35,25937.7,25959.05,73635794,3030.04
29-AUG-2023,26088.15,26111.8,25965,26056.65,146504611,5211.38
28-AUG-2023,26087.05,26199.6,25977.7,26015.8,136711340,4512.61
25-AUG-2023,26071.9,26265.45,25927.5,25981.6,344080372,9840.44
24-AUG-2023,26468.6,26568.5,26132.45,26171.3,119607635,4409.35
23-AUG-2023,26591.75,26592.65,26344.45,26370.2,76591078,3207.7
22-AUG-2023,26489.3,26648.25,26454.15,26522.1,91082079,3932.98
21-AUG-2023,26324.95,26483.4,26282.6,26462.35,144130260,5278.86
18-AUG-2023,26222.75,26439.4,26114.05,26302.2,76409393,4704.56
17-AUG-2023,26565.65,26571.75,26219.2,26266.95,61923390,3245.49
16-AUG-2023,26254.6,26571.25,26212.55,26541.75,58455930,2909.33
14-AUG-2023,26356.45,26406.4,26083.7,26375.6,69298481,3132.94
11-AUG-2023,26408.9,26458.65,26283.2,26367.75,76058771,4818.86
10-AUG-2023,26375.2,26506.55,26325.25,26418.95,90857116,4284.45
09-AUG-2023,26258.95,26352.65,26058.95,26328.15,103934799,4127.49
08-AUG-2023,26365.2,26434.1,26102.1,26174.65,87483153,3681.01
07-AUG-2023,26385.7,26386.4,26176.95,26266.3,63648111,3231.61
04-AUG-2023,26376.1,26392.3,26174.25,26252.05,69320691,4445.85
03-AUG-2023,26313.4,26420.4,26091.65,26221.85,92996526,3629.61
02-AUG-2023,26802.95,26807.35,26185.15,26352.35,125117531,4313.45
01-AUG-2023,26858.85,26892.25,26701.4,26783.45,171348291,5176.69
31-JUL-2023,26601,26883.6,26525.1,26853.65,148589744,4468.46
28-JUL-2023,26170.55,26527.65,26032.8,26433.7,172325268,6145.34
27-JUL-2023,26388.85,26407.75,26029.75,26097.7,83809393,3964.16
26-JUL-2023,26203.7,26428.5,26140.7,26293.75,86180887,4074.82
25-JUL-2023,25830.45,26108.5,25774.8,26078.75,83824170,3653.67
24-JUL-2023,25699.7,25841.9,25623.75,25749.9,70685427,4069.82
21-JUL-2023,25955.8,25985.4,25777.6,25843.1,79559741,5138.61
20-JUL-2023,25853.85,26017.7,25809.5,26003,64835492,6081.29
19-JUL-2023,25745.4,25945.1,25697.85,25820.7,112129000,7066.64
18-JUL-2023,25620.4,25789.85,25524.95,25612.75,64187956,4738.19
17-JUL-2023,25408,25586.65,25351.05,25521.4,68322352,4036.26
14-JUL-2023,25400.8,25432.4,25164.25,25332.5,128888250,4449.95
13-JUL-2023,25810.6,25811.3,25294.85,25334.4,96097227,3799.32
12-JUL-2023,25785.95,25937,25671.45,25700.65,76983758,3764.06
11-JUL-2023,25616,25748.25,25559.7,25720.15,70435283,3795.91
10-JUL-2023,25561.8,25619.85,25417.45,25496.9,85439953,5602.86
07-JUL-2023,25552.3,25720.1,25293.65,25331.4,101374276,3400.48
06-JUL-2023,25121.65,25592.9,25070.4,25575.25,126352926,4701.83
05-JUL-2023,25026.3,25099.3,24909.35,25034.8,56790705,2332.12
04-JUL-2023,25096.55,25098.55,24785.8,24940.2,53350837,2005.13
03-JUL-2023,24773.5,25058.9,24712.6,25020.9,86750567,3013.06
30-JUN-2023,24743.1,24796.7,24557.35,24696.5,117806061,6370.22
28-JUN-2023,24373.75,24600.65,24216.35,24554.45,194410128,9055.15
27-JUN-2023,24298,24366.5,24238.25,24284.85,55315036,2146.9
26-JUN-2023,24299.3,24342.45,24172.7,24226.65,55086893,2920.9
23-JUN-2023,24585.15,24595.5,24301.2,24332.2,77942895,2729.67
22-JUN-2023,24839.85,24868.55,24582.85,24607.9,56752189,2296.98
21-JUN-2023,24664.2,24879.35,24634.65,24865.45,68166320,2525.54
20-JUN-2023,24550.65,24712.7,24450.05,24659,53102831,1846.21
19-JUN-2023,24788.85,24799.2,24499.35,24539.1,46916834,1798.77
16-JUN-2023,24680.2,24794.85,24655.25,24733.15,79717890,4674.53
15-JUN-2023,24647.3,24688.4,24557.1,24633.35,61413677,2721.04
14-JUN-2023,24421.8,24666.2,24406.9,24638.6,79886731,2980.23
13-JUN-2023,24356.05,24420.35,24301.65,24399.2,65025507,2417.14
12-JUN-2023,24192,24299.3,24091.8,24269.05,64838520,1985.78
09-JUN-2023,24338.35,24341,24139.8,24169.5,61907547,1865.84
08-JUN-2023,24195.05,24415.6,24159.4,24215,117264700,3754.6
07-JUN-2023,23961.5,24167.2,23915.75,24125.15,86971996,3151.68
06-JUN-2023,23968.7,23984.35,23745.25,23867.3,57294871,2362.68
05-JUN-2023,23902.4,23927.15,23845,23901.7,100136333,3829.35
02-JUN-2023,23916.05,23927.7,23746.1,23785.7,87908106,3925.24
01-JUN-2023,23880.95,23915.6,23755.85,23825.3,102979366,4151.06
31-MAY-2023,24154.45,24181.45,23734.15,23875.55,262308180,9809.26
30-MAY-2023,24319.7,24384.45,24189.5,24218.15,71684239,2971.7
29-MAY-2023,24258.4,24314,24150.6,24261.3,102763309,3364.18
26-MAY-2023,24164.05,24270.45,24098.3,24238.9,58632313,2648.16
25-MAY-2023,24113.55,24144.4,23899.55,24071.7,60128002,2712.33
24-MAY-2023,24117.95,24220.35,24043.95,24085.25,66980502,2934.64
23-MAY-2023,24046.2,24124.8,24009.35,24028.45,72638683,1906.91
22-MAY-2023,23782.65,24019.8,23775.9,23898.2,53868169,1832.61
19-MAY-2023,23653.15,23754.85,23458.35,23723.35,56641646,2309.8
18-MAY-2023,24011.55,24014.05,23663.35,23692.15,62686637,2384.47
17-MAY-2023,24118,24118,23835.9,23901.15,68262357,2297.22
16-MAY-2023,24128.4,24193.45,23994.9,24027.8,107447714,2802.61
15-MAY-2023,24092.4,24132.8,23932.8,24040.2,51836387,1890.95
12-MAY-2023,24254,24263.9,23963.85,24040.2,60821410,2188.74
11-MAY-2023,24284.4,24458.35,24253.25,24316.5,53994456,2317.56
10-MAY-2023,24156.35,24281.8,24088.75,24268.95,52732537,2480.3
09-MAY-2023,24107.6,24254.15,24028.95,24099.1,56102409,2198.42
08-MAY-2023,23896.35,24166.3,23863.5,24129.65,55448349,2315.35
05-MAY-2023,24036.8,24091.15,23901.5,23946.75,48866879,2096.55
04-MAY-2023,23910.55,24072.25,23855.4,24042.4,64532366,2344.91
03-MAY-2023,24049,24067.65,23877.5,23901.15,58229717,1993.31
02-MAY-2023,23876.3,24104.05,23862.45,24046.95,66836364,2916.22
28-APR-2023,23528.4,23764.2,23376.35,23734.55,81096220,3327.27
27-APR-2023,23401.95,23470.35,23323.4,23443.65,57258505,1967.6
26-APR-2023,23397.85,23419.25,23230.45,23365.8,49289243,1948.27
25-APR-2023,23206.75,23431.6,23195.65,23385.75,47645555,2030.78
24-APR-2023,23248.55,23279.95,23133,23207.4,43910880,2202.77
21-APR-2023,23227.45,23250.15,23095.6,23185.45,33221020,1464.77
20-APR-2023,23182.5,23225.15,23116.05,23185.25,50322698,1701.83
19-APR-2023,23160.2,23236.3,23076.55,23159.4,68094448,2603.43
18-APR-2023,23426.8,23431.95,23124.6,23211.85,61128086,2339.53
17-APR-2023,23494.6,23494.6,23272.05,23363.75,74506678,3422.73
13-APR-2023,23266.85,23350.7,23117.75,23215.65,59709779,2615.54
12-APR-2023,23396.7,23435.4,23181.4,23233.1,60421008,3807.72
11-APR-2023,23181.5,23321.3,23162.85,23297.2,46098976,2006.77
10-APR-2023,22930,23122.15,22904.6,23060.05,59853196,2566.29
06-APR-2023,22763.15,22887.4,22683.05,22816.05,54285063,3071.43
05-APR-2023,22907.35,22942.55,22622.4,22707.9,73457983,3282.66
03-APR-2023,22937.65,22952.9,22734.3,22805.9,86735317,2883.66
