"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-May-2023","EQ","2,678.00","2,685.40","2,637.10","2,693.35","2,644.70","2,640.40","2,643.97","2,867.00","2,026.00","1,71,83,308","45,43,21,17,867.75","2,12,195"
"30-May-2023","EQ","2,685.20","2,702.90","2,672.60","2,690.55","2,701.00","2,693.35","2,684.80","2,867.00","2,026.00","40,54,695","10,88,60,37,470.05","1,31,169"
"29-May-2023","EQ","2,682.00","2,700.00","2,674.60","2,650.60","2,690.00","2,690.55","2,692.38","2,867.00","2,026.00","30,30,616","8,15,95,81,763.30","1,54,903"
"26-May-2023","EQ","2,643.60","2,657.95","2,631.05","2,647.40","2,651.70","2,650.60","2,643.96","2,867.00","2,026.00","62,44,230","16,50,94,79,574.30","1,60,840"
"25-May-2023","EQ","2,664.80","2,669.95","2,633.60","2,671.75","2,652.10","2,647.40","2,644.76","2,867.00","2,026.00","46,93,122","12,41,21,83,856.40","1,57,468"
"24-May-2023","EQ","2,687.05","2,704.65","2,665.00","2,705.85","2,673.00","2,671.75","2,685.73","2,867.00","2,026.00","26,87,610","7,21,81,98,634.45","98,510"
"23-May-2023","EQ","2,717.00","2,718.65","2,698.35","2,704.75","2,700.50","2,705.85","2,707.72","2,867.00","2,026.00","44,02,201","11,91,99,45,403.95","1,58,713"
"22-May-2023","EQ","2,709.50","2,720.95","2,693.10","2,710.95","2,701.00","2,704.75","2,705.58","2,867.00","2,026.00","19,33,631","5,23,15,95,080.00","1,03,394"
"19-May-2023","EQ","2,731.70","2,731.70","2,693.60","2,716.00","2,711.00","2,710.95","2,707.46","2,867.00","2,026.00","23,03,627","6,23,69,88,189.35","91,126"
"18-May-2023","EQ","2,715.40","2,732.35","2,707.10","2,706.15","2,716.00","2,716.00","2,716.60","2,867.00","2,026.00","21,44,878","5,82,67,85,925.50","1,30,582"
"17-May-2023","EQ","2,727.00","2,727.00","2,688.20","2,722.65","2,709.00","2,706.15","2,708.45","2,867.00","2,026.00","26,22,477","7,10,28,42,556.20","97,763"
"16-May-2023","EQ","2,759.00","2,764.85","2,715.00","2,784.35","2,720.05","2,722.65","2,734.19","2,867.00","2,026.00","46,77,862","12,79,01,61,242.35","1,93,322"
"15-May-2023","EQ","2,779.00","2,796.00","2,771.15","2,776.30","2,785.00","2,784.35","2,788.22","2,867.00","2,026.00","33,73,596","9,40,63,42,399.55","1,28,105"
"12-May-2023","EQ","2,754.65","2,785.55","2,750.00","2,767.15","2,776.50","2,776.30","2,771.81","2,867.00","2,026.00","26,34,023","7,30,10,16,540.10","1,05,374"
"11-May-2023","EQ","2,766.50","2,776.15","2,753.65","2,752.65","2,769.65","2,767.15","2,766.15","2,867.00","2,026.00","22,82,579","6,31,39,61,018.40","1,15,811"
"10-May-2023","EQ","2,749.00","2,755.65","2,733.50","2,750.05","2,751.00","2,752.65","2,744.73","2,867.00","2,026.00","19,20,538","5,27,13,66,659.50","1,13,731"
"09-May-2023","EQ","2,743.00","2,767.00","2,736.85","2,735.60","2,746.10","2,750.05","2,755.79","2,867.00","2,026.00","50,48,926","13,91,38,03,758.20","1,81,222"
"08-May-2023","EQ","2,713.00","2,744.80","2,710.20","2,702.30","2,734.95","2,735.60","2,737.03","2,867.00","2,026.00","59,21,220","16,20,65,61,147.60","2,47,251"
