Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
03-OCT-2024,16715.25,16862.55,16522.5,16563.7,840360905,12709.14
01-OCT-2024,16920.4,16972.85,16827.4,16952.05,621786948,9891.59
30-SEP-2024,16928.3,16992.35,16844.9,16883.35,839784602,11857.87
27-SEP-2024,16975.45,17066.75,16956.45,16987.9,1505383045,13506.86
26-SEP-2024,16954.2,16965.35,16815.2,16947.3,1280780396,11754.96
25-SEP-2024,17000.8,17005.55,16849.8,16913,664527716,10170.94
24-SEP-2024,16974.6,17018.85,16946.6,16990.35,894219188,11131.29
23-SEP-2024,16850.75,16932.7,16801.7,16921.3,2039301442,13166.99
20-SEP-2024,16669.65,16813,16564.95,16767.45,2040257612,18236.49
19-SEP-2024,16780.1,16851.1,16294.3,16584.55,2972597991,17992.95
18-SEP-2024,16884.2,16887.15,16582,16687.75,596174114,8650.47
17-SEP-2024,16913,16925.95,16804.4,16881,456140648,7662.97
16-SEP-2024,16952.5,16979.65,16861.7,16889.95,598138809,10002.76
13-SEP-2024,16818.9,16926.1,16789.2,16878,584052641,10450.4
12-SEP-2024,16713,16779.7,16625.7,16760.15,854857948,10720.94
11-SEP-2024,16634.8,16713.1,16506.1,16545.85,891260731,10254.96
10-SEP-2024,16458.8,16617.25,16444.6,16562.85,818383635,9941.89
09-SEP-2024,16392.6,16396.7,16240.2,16328.9,1028945065,9824.39
06-SEP-2024,16703.2,16711.25,16384.2,16413.95,2247638542,12443.79
05-SEP-2024,16721.4,16747.9,16658.9,16705.15,710275381,14335.99
04-SEP-2024,16524.4,16646,16497.25,16627.95,580330749,9901.91
03-SEP-2024,16619.1,16708.15,16607.65,16651.6,542128143,8924.13
02-SEP-2024,16690.6,16690.6,16548.25,16588.75,1136395995,13623.12
30-AUG-2024,16592.75,16678,16560.65,16618.8,4719100133,29946.08
29-AUG-2024,16591.9,16598,16402.35,16514.7,1125747595,10240.3
28-AUG-2024,16622.15,16655.55,16516.5,16586.2,728390534,9889.55
27-AUG-2024,16603.6,16629.55,16546.1,16581,656973208,8187.94
26-AUG-2024,16549.65,16599.3,16508.2,16558,563590720,9837.75
23-AUG-2024,16598.35,16612.05,16451.15,16463.1,759821254,9171.87
22-AUG-2024,16518.6,16605.2,16492.85,16575.35,607695947,9597.36
21-AUG-2024,16408.8,16456.1,16358.2,16444.35,535040115,8486.48
20-AUG-2024,16349.7,16408.3,16293.45,16394.95,619258619,9708.84
19-AUG-2024,16341.45,16369.1,16201.7,16260.05,675893871,10783.31
16-AUG-2024,16059.95,16258.1,16002,16246.25,706795181,10683.14
14-AUG-2024,16105.05,16115.15,15880.4,15922.95,814073149,9297.71
13-AUG-2024,16265.4,16295.3,16031.9,16055.35,1078186978,11064.68
12-AUG-2024,16134.7,16230.7,16013.9,16196.75,862742901,13435.96
09-AUG-2024,16220.05,16294.8,16148,16176.55,730899969,11533.43
08-AUG-2024,16098.75,16179.4,16008.05,16052.6,873289513,12146.62
07-AUG-2024,15940.1,16096.2,15839.95,16077.7,703930541,12375.88
06-AUG-2024,15852.55,16066.4,15612.85,15654.65,804916948,11243.41
05-AUG-2024,15844.2,15968.8,15615.3,15735.95,1525807164,16527.39
02-AUG-2024,16336.9,16419.15,16227.4,16269.15,1024882211,12723.8
01-AUG-2024,16735.65,16743.6,16402.15,16505.95,971097776,11921.51
31-JUL-2024,16643.45,16693.85,16579.45,16661.65,1417884683,17511.59
30-JUL-2024,16465.5,16585.4,16430.75,16546.55,890799993,12574.43
29-JUL-2024,16419.85,16500.1,16371.7,16455.9,1186331123,16723.71
26-JUL-2024,15994.75,16305.65,15983.35,16296.3,1229362671,14006.27
25-JUL-2024,15832.3,15973.25,15799.7,15938.85,1228644243,12957.33
24-JUL-2024,15849.95,16012.55,15822.35,15981.15,1027693720,15874.44
23-JUL-2024,15959.7,15977.05,15274,15843.55,1957375158,19902.41
22-JUL-2024,15571.9,15923.55,15477.8,15867.1,1175345041,15696.07
19-JUL-2024,16001,16001,15570.5,15596.4,820170569,14497.24
18-JUL-2024,16091.6,16092.9,15875.55,16002.75,1180212173,14959.93
16-JUL-2024,16164.75,16177.45,16068.25,16104.6,1417462906,12420.29
15-JUL-2024,16025.15,16101.65,15904.1,16088.45,1169497320,13350.28
12-JUL-2024,16037.65,16038.8,15934.75,15954.9,1099932018,12341.63
11-JUL-2024,16026.5,16033.9,15917,15966.15,1304447575,11789.23
10-JUL-2024,16078.85,16079.35,15624.4,15947.75,998657674,10903.72
09-JUL-2024,16039.4,16080.3,15948.65,16027.45,1043856651,10225.94
08-JUL-2024,16145.9,16146.5,15924.35,15988.95,1501841461,14340.05
05-JUL-2024,15987.85,16118.65,15959.7,16097.35,1835326044,13729.71
04-JUL-2024,15921.4,16001.05,15881,15976.05,1110242038,13512.33
03-JUL-2024,15795.5,15879.65,15749.4,15862.3,1309981729,13042.88
02-JUL-2024,15874.2,15886.8,15621.4,15711.45,1248203099,13676.41
01-JUL-2024,15745.4,15849.65,15689.7,15840.4,1270358991,13336.2
28-JUN-2024,15683.1,15763.4,15651.85,15711.15,2525591352,22798.87
27-JUN-2024,15623.5,15724.8,15493.45,15641.8,2072623713,20069.95
26-JUN-2024,15656.45,15691.65,15580.15,15595.45,2003088093,14367.44
25-JUN-2024,15757.5,15816.45,15629.95,15659.85,1087076383,11292.22
24-JUN-2024,15590.15,15734.2,15458.45,15707.65,1509847822,16280.18
21-JUN-2024,15704.65,15748.65,15597.65,15623.8,2390345912,18438.33
20-JUN-2024,15500.25,15633.95,15417.3,15616.6,1369763589,13612.07
19-JUN-2024,15629.7,15629.9,15352.05,15442.95,3013107146,42685.99
18-JUN-2024,15566.1,15599.7,15475.4,15591.55,1309853389,13236.91
14-JUN-2024,15429.1,15539.05,15383.45,15523.6,1608148239,15642.71
13-JUN-2024,15372.3,15387.15,15283.35,15378.35,1168865559,14404.89
12-JUN-2024,15103.05,15273.6,15089.25,15243.4,1593447445,13452.55
11-JUN-2024,14955.5,15093.45,14906.65,15031.9,1701959534,12557.45
10-JUN-2024,14992.4,15045.2,14817.7,14908,1749053880,22931.98
07-JUN-2024,14753.75,14963.3,14716.95,14952.4,1688456210,13086.46
06-JUN-2024,14607.95,14824.65,14563.7,14724.25,1466409864,14621.59
05-JUN-2024,13908.9,14514.95,13580.2,14456.35,2384562015,18922.16
04-JUN-2024,14937.75,14937.75,13284.2,13762.25,4224197142,28189.75
03-JUN-2024,14951.85,14958,14747.75,14919.5,2061552215,19201.41
31-MAY-2024,14437.9,14492.3,14325.65,14443.45,2868228030,23936.62
30-MAY-2024,14624.35,14634.25,14358.6,14390.85,1492152687,11731.39
29-MAY-2024,14616.25,14700.9,14556.3,14637.8,914762063,9369.55
28-MAY-2024,14819.95,14856.95,14595.1,14664.7,1104547716,11071.55
27-MAY-2024,14717.55,14883.85,14669.7,14783.75,1573915147,18091.38
24-MAY-2024,14687.85,14762.3,14623.8,14662.65,3506598227,15013.39
23-MAY-2024,14675.95,14686.4,14533.25,14677.45,1432068799,12529.69
22-MAY-2024,14654.15,14658.55,14474.05,14618.6,948775609,14051.14
21-MAY-2024,14577.7,14627.65,14518.35,14614.5,1127779848,13593.87
18-MAY-2024,14581.65,14600.7,14551.15,14588.35,170617582,1847.66
17-MAY-2024,14440.3,14525.15,14404.25,14515.2,1039974119,13009.72
16-MAY-2024,14314.55,14411.5,14263.25,14396.9,875742925,12013.37
15-MAY-2024,14213.1,14281.25,14156,14262.55,786233514,9524.33
14-MAY-2024,14091.1,14189.1,14004,14163.15,1174647690,9821.89
13-MAY-2024,13933.1,14086,13683.35,14064.8,942499300,13266.15
10-MAY-2024,13794.15,13927.7,13654.05,13909.9,856511359,10765.4
09-MAY-2024,14034.75,14039.7,13730.9,13755.65,1125585049,10331.72
08-MAY-2024,13876.95,14059,13796.4,14010.4,1204705394,12224.37
07-MAY-2024,14186.95,14190.2,13775.1,13874.7,2079667072,14491.89
06-MAY-2024,14292.3,14294.55,14083.05,14157.95,1243957111,13776.94
03-MAY-2024,14268.95,14298.75,14113.9,14189.3,2286683620,20463.24
02-MAY-2024,14217.75,14260.45,14164.55,14243.6,1499365260,14839.77
30-APR-2024,14209.9,14277.55,14144.05,14161.9,1672848601,15250.94
29-APR-2024,14152.6,14164.45,14077.65,14153.05,2301450452,14424.29
26-APR-2024,14003,14107.75,13985.65,14083.25,4623638339,20390.71
25-APR-2024,13886.85,13974.35,13838.55,13964.35,9028228881,24531.3
24-APR-2024,13843.8,13915.6,13825.85,13901.8,2232952822,14394.21
23-APR-2024,13756.55,13817.2,13727,13780.65,3378592134,14461.13
22-APR-2024,13686,13703.75,13612.3,13681.25,2282054397,12670.57
19-APR-2024,13578.45,13668.2,13385.05,13595.45,1245929735,10876.52
18-APR-2024,13847.3,13921.2,13648.6,13687.05,1284910406,11831.28
16-APR-2024,13758.55,13889.2,13707.35,13765.5,1599364947,10975.8
15-APR-2024,13854.9,13935.45,13752.65,13841.3,1395877274,12468.3
12-APR-2024,14095.7,14171.7,14037.65,14049.1,1669097561,12575.25
10-APR-2024,13984.75,14112.85,13969,14097.95,1052372212,12750.56
09-APR-2024,14026.45,14054.65,13900.5,13941.6,779858868,9293.78
08-APR-2024,14056.5,14058.7,13822.3,13957.1,1240454123,13064.15
05-APR-2024,13948.55,13988.3,13891,13978.35,1174716689,9952.88
04-APR-2024,14061.15,14079,13925.1,13941.15,1495964066,11272.33
03-APR-2024,13889.5,13988.25,13839.7,13955.85,1183649768,12131.53
02-APR-2024,13824.15,13934.6,13744.7,13922.6,986873771,11769.16
01-APR-2024,13640.45,13786.65,13602.3,13772.6,1015548913,10840.72
