date,open,high,low,close,volume
2023-06-06,109.75,109.85,108.3,109.0,26751372
2023-06-07,109.5,111.75,108.9,111.5,45157197
2023-06-08,111.5,113.0,110.95,111.15,46380294
2023-06-09,111.25,111.65,108.65,108.9,36392617
2023-06-12,109.15,110.6,109.15,109.5,23472313
2023-06-13,110.0,111.85,109.65,111.15,30018212
2023-06-14,111.5,114.0,111.4,113.8,66696433
2023-06-15,113.9,114.2,113.25,113.75,39430138
2023-06-16,114.4,114.8,113.85,114.25,31715807
2023-06-19,115.45,115.6,113.05,114.1,33502185
2023-06-20,114.1,115.25,113.5,114.25,30371599
2023-06-21,114.9,114.9,112.85,113.9,35627983
2023-06-22,110.6,112.2,110.55,111.1,34769987
2023-06-23,110.5,110.75,109.2,109.6,22190233
2023-06-26,109.6,110.2,108.1,109.85,25332751
2023-06-27,110.6,111.5,110.15,110.75,24129403
2023-06-28,111.5,112.05,110.9,111.55,23895274
2023-06-30,111.6,112.2,110.4,112.0,26741918
2023-07-03,112.25,114.25,112.05,113.1,30979256
2023-07-04,113.2,113.4,112.1,112.4,25080307
2023-07-05,112.55,113.55,112.2,112.95,27877180
2023-07-06,112.0,112.85,111.5,112.65,34320086
2023-07-07,112.0,113.3,111.25,111.6,30034274
2023-07-10,112.25,115.7,111.65,115.3,60652690
2023-07-11,115.6,116.1,114.8,115.15,37999385
2023-07-12,115.15,116.05,114.0,114.7,32771204
2023-07-13,116.0,116.95,114.5,114.85,44847814
2023-07-14,115.7,117.9,114.8,117.15,34521821
2023-07-17,117.95,119.35,117.1,117.75,49115369
2023-07-18,118.0,118.15,116.4,116.6,23433431
2023-07-19,116.7,117.2,116.1,116.7,17222355
2023-07-20,116.7,117.25,116.35,116.95,22303831
2023-07-21,116.6,117.95,115.5,116.6,31546136
2023-07-24,116.5,116.5,114.35,115.5,38113555
2023-07-25,115.0,119.9,114.35,119.25,88035259
2023-07-26,119.8,120.6,118.85,119.95,29716336
2023-07-27,120.25,121.45,119.15,119.8,39664251
2023-07-28,120.2,121.1,118.7,120.6,33996691
2023-07-31,120.6,123.85,120.6,123.15,52330311
2023-08-01,123.55,124.15,122.55,123.2,27863562
2023-08-02,122.9,122.9,118.25,118.95,54951586
2023-08-03,118.7,119.65,117.5,118.2,34624188
2023-08-04,119.4,119.75,118.0,119.0,22303966
2023-08-07,119.6,119.6,118.0,118.85,20711952
2023-08-08,119.0,119.5,117.95,118.15,21275054
2023-08-09,118.35,120.5,116.9,120.2,34154214
2023-08-10,120.0,120.65,119.25,120.0,24439101
2023-08-11,120.3,121.4,119.15,120.3,26337436
2023-08-14,120.3,120.4,117.35,118.15,33095516
2023-08-16,117.95,117.95,115.4,115.95,31252473
2023-08-17,115.9,116.8,114.7,116.05,28461865
2023-08-18,116.3,116.4,114.75,115.8,30381609
2023-08-21,116.75,117.1,115.85,116.9,22629651
2023-08-22,117.15,117.75,116.5,117.55,17343131
2023-08-23,117.85,119.25,117.65,118.95,43744909
2023-08-24,119.5,120.1,118.05,118.25,27103446
2023-08-25,118.0,118.15,116.7,116.9,23692527
2023-08-28,117.0,118.25,117.0,117.6,19218821
2023-08-29,118.5,120.15,117.75,119.55,36038317
2023-08-30,120.5,122.7,120.25,122.1,51467177
2023-08-31,122.85,123.6,122.15,122.9,60626985
2023-09-01,123.5,128.7,123.4,127.05,76460408
2023-09-04,129.2,132.9,128.85,131.75,68525900
2023-09-05,131.75,132.45,128.85,131.7,36466807
2023-09-06,132.4,132.4,128.2,129.6,36058850
2023-09-07,129.5,130.8,128.6,130.15,30268235
2023-09-08,131.4,131.65,129.2,129.5,34313523
2023-09-11,129.5,131.85,129.2,131.15,33377857
2023-09-12,132.8,133.15,128.65,129.0,38065283
2023-09-13,129.6,130.5,127.7,129.55,23371459
2023-09-14,131.0,134.2,130.8,131.7,58800620
2023-09-15,132.6,133.3,129.85,131.95,85058495
2023-09-18,135.0,135.0,130.05,130.45,62420823
2023-09-20,130.45,131.8,128.0,128.3,43627379
2023-09-21,128.3,129.25,127.2,127.8,29826091
2023-09-22,127.15,128.7,125.5,126.75,34059194
2023-09-25,127.3,128.3,126.1,127.4,23466981
2023-09-26,129.0,130.55,128.4,128.9,48936598
2023-09-27,128.75,128.75,126.7,128.15,33277329
2023-09-28,128.35,129.3,126.3,126.8,29982233
2023-09-29,128.2,129.55,127.55,128.9,28406435
2023-10-03,129.0,129.1,127.25,128.0,18613557
2023-10-04,127.0,127.1,124.5,125.3,33272725
2023-10-05,125.9,126.15,124.55,125.25,27063441
2023-10-06,126.5,127.0,125.1,125.9,21928671
2023-10-09,124.8,124.9,122.6,123.85,21457836
2023-10-10,124.7,125.9,123.75,125.3,28745957
2023-10-11,126.0,126.3,124.7,124.95,24455932
2023-10-12,125.35,126.9,125.1,125.9,19361688
2023-10-13,125.0,125.75,124.0,125.05,26912800
2023-10-16,125.1,127.25,124.95,127.0,23868700
2023-10-17,127.9,128.55,127.0,127.4,24241710
2023-10-18,127.85,128.7,126.6,127.1,20926079
2023-10-19,125.5,126.5,124.35,126.0,30941319
2023-10-20,125.0,125.75,122.7,123.1,30746140
2023-10-23,123.35,123.4,119.7,120.0,30699479
2023-10-25,121.2,122.8,120.75,121.35,27346103
2023-10-26,120.85,120.9,118.9,119.9,36298907
2023-10-27,120.5,121.8,119.5,119.9,28424007
2023-10-30,121.05,121.25,118.95,119.15,18753217
2023-10-31,120.0,120.15,118.4,118.75,22319950
2023-11-01,119.0,119.1,116.0,116.6,24717941
2023-11-02,114.6,118.55,114.6,118.1,72538804
2023-11-03,118.2,118.6,117.1,117.3,31747230
2023-11-06,118.5,119.65,117.5,119.4,27883152
2023-11-07,119.3,120.2,118.4,119.65,25818033
2023-11-08,119.75,120.5,118.55,119.05,22552386
2023-11-09,119.2,120.5,118.85,119.65,22979112
2023-11-10,119.5,120.45,118.8,120.05,23584510
2023-11-12,121.6,121.6,120.6,120.85,3984034
2023-11-13,120.85,121.25,119.9,121.0,17951775
2023-11-15,121.7,124.4,121.5,124.05,38344393
2023-11-16,124.0,125.25,123.0,124.7,30836413
2023-11-17,124.7,125.75,124.3,125.2,23319439
2023-11-20,125.05,125.65,124.05,124.35,18780290
2023-11-21,125.05,126.4,124.95,126.25,29643312
2023-11-22,126.4,126.9,125.5,126.1,19588063
2023-11-23,126.35,127.4,125.9,126.7,30736851
2023-11-24,126.7,127.0,125.55,125.95,14719450
2023-11-28,127.0,127.0,126.0,126.85,18377843
2023-11-29,127.15,128.15,126.7,127.75,23092165
2023-11-30,127.8,128.85,126.5,127.9,40165104
2023-12-01,128.9,130.3,128.05,130.0,31192397
2023-12-04,132.2,132.35,130.4,131.0,41230928
2023-12-05,131.0,132.45,130.0,131.6,35192149
2023-12-06,132.5,133.4,130.8,131.85,40753593
2023-12-07,131.7,132.2,129.8,130.0,34686333
2023-12-08,130.15,131.4,127.95,129.2,34393711
2023-12-11,129.85,130.5,128.75,130.05,24038059
2023-12-12,130.05,132.15,129.7,130.1,30696410
2023-12-13,130.55,131.5,129.15,131.4,22767972
2023-12-14,132.3,133.25,131.5,132.0,43372143
2023-12-15,133.4,136.75,133.0,136.45,77377446
2023-12-18,136.85,137.6,135.1,136.6,38461877
2023-12-19,136.65,137.6,134.8,135.4,27726431
2023-12-20,135.9,136.15,128.75,129.75,39495961
2023-12-21,128.7,131.45,127.85,131.0,34914399
2023-12-22,132.4,134.75,131.75,133.55,37357334
2023-12-26,134.7,136.1,134.45,135.2,25936447
2023-12-27,135.85,138.9,135.5,137.2,48101400
2023-12-28,138.15,138.75,136.85,138.15,34661176
2023-12-29,138.6,141.25,137.15,139.6,49202910
2024-01-01,140.0,140.95,139.05,139.85,21186105
2024-01-02,140.5,140.6,137.05,139.6,27764060
2024-01-03,139.5,139.6,134.35,135.35,45176618
2024-01-04,136.0,136.35,134.0,134.25,43913498
2024-01-05,135.0,135.95,132.85,133.65,71330190
2024-01-08,135.3,135.95,131.75,132.0,39559717
2024-01-09,133.5,134.8,132.5,133.65,30736868
2024-01-10,133.8,134.7,132.1,134.1,27213624
2024-01-11,134.85,135.65,134.2,134.9,23113349
2024-01-12,135.8,136.25,134.65,135.3,32883921
2024-01-15,136.0,136.25,133.95,134.9,34158775
2024-01-16,134.7,138.5,134.0,137.25,56361287
2024-01-17,135.45,135.75,131.4,131.65,58982971
2024-01-18,131.65,132.25,128.2,131.0,45273496
2024-01-19,132.6,134.7,131.6,134.25,32653013
2024-01-20,134.25,135.2,133.3,133.95,16578179
2024-01-23,134.8,135.2,129.3,130.1,35373970
2024-01-24,130.2,135.55,130.1,135.15,39340119
2024-01-25,136.5,136.5,132.0,133.75,61358839
2024-01-29,134.7,135.4,133.5,135.0,29745400
2024-01-30,135.6,137.7,134.5,134.7,35704185
2024-01-31,135.0,136.7,134.5,135.95,36079354
2024-02-01,136.4,136.75,134.5,134.8,31701793
2024-02-02,135.3,139.6,134.8,138.7,69296192
2024-02-05,140.0,143.35,139.35,141.55,80737626
2024-02-06,143.0,145.1,140.45,144.65,53192936
2024-02-07,146.85,147.4,144.05,144.4,61517064
2024-02-08,145.3,145.65,143.05,143.65,38997666
2024-02-09,144.2,144.45,139.15,141.3,35961925
2024-02-12,142.0,142.95,136.65,137.4,36477544
2024-02-13,137.75,138.25,134.1,137.85,39155909
2024-02-14,137.0,141.5,135.75,141.2,29141690
2024-02-15,141.5,143.45,141.0,141.2,31587387
2024-02-16,142.05,143.45,141.5,142.3,22316127
2024-02-19,142.95,143.35,141.35,141.95,16973568
2024-02-20,141.95,142.25,140.05,141.05,24291123
2024-02-21,141.55,146.2,141.45,143.9,88000833
2024-02-22,145.0,146.15,143.5,145.9,46728176
2024-02-23,146.4,147.1,145.0,145.45,28414697
2024-02-26,145.85,145.95,142.25,142.65,22570277
2024-02-27,142.65,144.5,142.0,144.2,24119469
2024-02-28,144.05,144.95,140.05,140.75,20721926
2024-02-29,140.8,141.85,139.4,140.85,32248156
2024-03-01,143.0,150.65,143.0,149.95,123709943
2024-03-02,152.0,156.2,151.0,155.25,21643047
2024-03-04,154.9,154.9,151.05,153.1,67577785
2024-03-05,153.2,154.0,150.75,151.85,37165490
2024-03-06,151.8,152.65,147.9,151.6,51782444
2024-03-07,152.4,159.15,152.25,157.25,124847699
2024-03-11,158.9,158.9,153.0,153.45,54155385
2024-03-12,154.2,154.55,150.9,152.5,34947937
2024-03-13,152.8,152.9,142.5,143.65,70937597
2024-03-14,143.6,143.95,138.35,142.45,91956952
2024-03-15,142.9,143.7,139.85,141.7,68482621
2024-03-18,142.55,150.25,142.2,149.7,166913078
2024-03-19,149.0,152.45,147.6,148.75,105004268
2024-03-20,149.6,150.65,143.85,145.65,77550319
2024-03-21,148.0,151.2,147.8,150.1,84225737
2024-03-22,149.0,152.75,148.35,151.8,68241556
2024-03-26,151.15,153.4,150.5,152.4,52965508
2024-03-27,152.45,154.1,152.0,152.7,35328794
2024-03-28,152.7,157.0,152.7,155.85,62575327
