date,open,high,low,close,volume
2024-06-21,1545.0,1557.75,1523.7,1532.7,17301941
2024-06-24,1524.55,1529.1,1515.4,1527.15,5564989
2024-06-25,1526.0,1543.9,1520.35,1541.95,4551525
2024-06-26,1541.0,1548.85,1535.0,1540.7,4851004
2024-06-27,1538.45,1578.4,1532.05,1573.35,14757754
2024-06-28,1572.55,1588.5,1564.25,1566.75,8197544
2024-07-01,1559.5,1599.9,1559.5,1590.8,6801771
2024-07-02,1596.2,1633.8,1586.5,1621.05,10493173
2024-07-03,1625.0,1636.0,1606.0,1627.4,7269965
2024-07-04,1628.2,1660.0,1628.0,1650.65,8008311
2024-07-05,1651.45,1665.85,1633.35,1647.45,7065022
2024-07-08,1643.1,1666.0,1640.0,1661.65,5880533
2024-07-09,1659.9,1666.75,1651.0,1657.15,5191182
2024-07-10,1657.0,1674.0,1637.55,1648.25,9852770
2024-07-11,1656.0,1665.0,1642.05,1652.7,8857679
2024-07-12,1680.0,1719.75,1666.65,1711.75,17078316
2024-07-15,1726.2,1728.0,1702.65,1707.05,6942230
2024-07-16,1718.6,1737.9,1700.0,1726.05,6886281
2024-07-18,1719.0,1765.4,1719.0,1758.05,11248896
2024-07-19,1844.0,1844.0,1786.45,1792.95,29819116
2024-07-22,1800.15,1823.0,1792.95,1810.85,8462126
2024-07-23,1810.0,1839.95,1783.25,1836.9,7113056
2024-07-24,1837.5,1842.35,1819.6,1833.95,6002845
2024-07-25,1820.0,1830.9,1812.0,1824.85,5815599
2024-07-26,1825.35,1883.0,1825.35,1878.9,11369047
2024-07-29,1893.6,1903.0,1864.0,1871.1,4635931
2024-07-30,1871.1,1879.95,1860.0,1877.15,2721265
2024-07-31,1877.0,1885.15,1865.05,1868.25,5004209
2024-08-01,1856.1,1867.9,1845.1,1852.6,7475014
2024-08-02,1843.0,1859.5,1816.15,1821.2,7400938
2024-08-05,1784.95,1797.5,1718.55,1751.9,10736703
2024-08-06,1760.2,1796.95,1744.85,1751.1,7690163
2024-08-07,1796.0,1797.9,1762.1,1791.65,5094329
2024-08-08,1779.95,1779.95,1727.1,1743.15,6227910
2024-08-09,1771.25,1780.75,1756.0,1770.75,4258524
2024-08-12,1773.05,1803.5,1768.1,1797.4,4315329
2024-08-13,1810.0,1810.0,1789.05,1797.45,4176918
2024-08-14,1802.0,1825.0,1797.45,1823.25,7450718
2024-08-16,1850.0,1861.85,1829.5,1858.95,7335657
2024-08-19,1860.0,1867.55,1849.2,1864.8,2585989
2024-08-20,1880.0,1885.7,1868.2,1872.2,3870333
2024-08-21,1875.1,1879.0,1867.1,1872.7,1966902
2024-08-22,1884.0,1893.65,1869.7,1880.25,4300287
2024-08-23,1878.2,1882.6,1857.0,1862.1,5015935
2024-08-26,1870.0,1888.75,1864.0,1876.15,3728589
2024-08-27,1876.15,1902.75,1873.9,1900.1,3830679
2024-08-28,1906.9,1951.0,1897.4,1939.1,6514531
2024-08-29,1933.0,1950.5,1920.9,1933.35,7228284
2024-08-30,1938.0,1950.0,1928.0,1943.7,13466759
2024-09-02,1943.35,1975.75,1942.8,1964.5,5573739
2024-09-03,1967.0,1967.0,1936.45,1941.25,4694322
2024-09-04,1921.1,1927.2,1900.05,1922.45,4778310
2024-09-05,1926.25,1940.0,1909.6,1933.15,4081810
2024-09-06,1922.0,1936.5,1896.85,1901.85,5848106
2024-09-09,1890.0,1920.85,1889.0,1894.65,4772612
2024-09-10,1904.9,1935.0,1896.0,1912.3,6909600
2024-09-11,1914.7,1926.0,1905.0,1910.15,5312946
2024-09-12,1925.0,1956.4,1910.8,1950.45,8555092
2024-09-13,1950.45,1958.6,1935.65,1944.1,3843127
2024-09-16,1945.75,1952.0,1933.05,1950.25,1570181
2024-09-17,1947.75,1958.45,1942.15,1952.55,2793127
2024-09-18,1938.75,1938.75,1881.3,1892.15,6385468
2024-09-19,1910.6,1924.9,1878.8,1894.2,7976570
2024-09-20,1905.0,1915.0,1867.4,1905.75,15242974
2024-09-23,1909.0,1918.9,1878.45,1896.45,3636672
2024-09-24,1888.0,1910.9,1871.4,1898.6,7277616
2024-09-25,1886.35,1901.6,1876.8,1895.3,4268341
2024-09-26,1897.8,1917.95,1893.0,1900.25,8952803
2024-09-27,1932.1,1974.6,1903.3,1906.75,14908931
2024-09-30,1880.0,1901.25,1870.5,1875.6,6986955
2024-10-01,1875.0,1908.95,1875.0,1904.35,4029072
2024-10-03,1889.5,1911.85,1881.0,1893.4,7503887
2024-10-04,1889.55,1954.1,1886.0,1918.15,10001483
2024-10-07,1923.2,1942.0,1916.05,1934.3,6112575
2024-10-08,1937.9,1957.95,1906.35,1948.55,5637391
2024-10-09,1952.55,1977.0,1945.1,1952.75,4857163
2024-10-10,1957.9,1964.0,1914.1,1919.0,4782119
2024-10-11,1918.0,1947.0,1910.1,1935.1,4709431
2024-10-14,1932.15,1969.5,1931.1,1958.9,3751378
2024-10-15,1960.0,1991.45,1951.75,1959.3,5353705
2024-10-16,1955.0,1959.55,1916.35,1920.1,3111512
2024-10-17,1935.2,1978.0,1930.15,1968.1,8162822
2024-10-18,1893.8,1936.85,1869.25,1879.6,10526196
2024-10-21,1891.1,1898.8,1838.0,1852.75,4654601
2024-10-22,1858.2,1877.8,1846.95,1851.6,4125240
2024-10-23,1845.25,1886.0,1844.0,1873.4,4311910
2024-10-24,1861.4,1884.0,1860.0,1863.35,2906475
2024-10-25,1863.45,1876.35,1846.4,1862.05,4689120
2024-10-28,1859.7,1881.9,1857.0,1865.35,7018940
2024-10-29,1846.0,1851.6,1829.0,1839.3,4621252
2024-10-30,1832.0,1839.0,1796.35,1802.1,5919715
2024-10-31,1787.9,1787.9,1746.5,1757.25,7395236
2024-11-01,1764.5,1766.0,1752.05,1760.85,371966
2024-11-04,1724.5,1767.0,1718.0,1763.65,7336722
2024-11-05,1760.0,1768.45,1745.0,1754.2,3160880
2024-11-06,1764.0,1827.2,1762.65,1823.7,10421494
2024-11-07,1812.95,1825.7,1787.0,1803.05,4550965
2024-11-08,1818.0,1840.6,1813.15,1829.95,4210960
2024-11-11,1829.0,1868.0,1822.55,1860.1,3804234
2024-11-12,1871.1,1881.0,1861.0,1868.8,5012450
2024-11-13,1861.1,1873.2,1856.3,1868.4,4257495
2024-11-14,1865.6,1876.0,1856.0,1864.55,4311431
2024-11-18,1849.2,1849.2,1795.0,1811.45,4839244
2024-11-19,1825.5,1859.7,1820.55,1824.75,4669769
2024-11-21,1842.0,1867.0,1820.6,1834.05,5436504
2024-11-22,1854.1,1914.05,1834.0,1902.25,6301486
2024-11-25,1916.0,1919.3,1882.0,1889.7,12764638
2024-11-26,1904.95,1938.6,1897.3,1924.15,6850495
2024-11-27,1930.1,1941.4,1911.75,1924.5,4447143
2024-11-28,1914.9,1914.9,1851.65,1856.65,8468790
2024-11-29,1851.1,1877.0,1845.0,1857.85,5244346
2024-12-02,1859.0,1882.8,1835.2,1879.8,2868263
2024-12-03,1887.0,1899.75,1871.15,1892.1,4715792
2024-12-04,1884.0,1913.95,1875.0,1889.25,4705573
2024-12-05,1900.0,1949.9,1888.95,1934.85,9050038
2024-12-06,1932.8,1937.95,1912.4,1922.4,3573331
2024-12-09,1924.2,1930.2,1897.2,1923.65,4274645
2024-12-10,1939.0,1965.6,1932.0,1948.55,6174921
2024-12-11,1955.0,1978.0,1952.0,1974.15,5025612
2024-12-12,1975.2,1998.8,1970.55,1987.0,6462130
2024-12-13,1969.75,2006.45,1953.8,1999.7,5362693
2024-12-16,1995.45,1999.6,1977.6,1980.05,3119221
2024-12-17,1968.0,1982.0,1958.0,1976.6,5811050
2024-12-18,1966.8,1984.95,1961.6,1979.15,3064095
2024-12-19,1934.0,1959.75,1920.0,1946.2,5323592
2024-12-20,1975.15,1979.95,1911.25,1922.15,11056720
2024-12-23,1930.05,1940.0,1909.0,1924.3,2781793
2024-12-24,1927.05,1942.0,1840.0,1909.05,2360544
2024-12-26,1909.05,1919.75,1902.3,1907.4,3623321
2024-12-27,1909.4,1924.15,1903.9,1916.75,3937500
2024-12-30,1915.7,1916.0,1886.5,1906.0,7789055
2024-12-31,1892.3,1897.0,1845.05,1880.0,3613063
2025-01-01,1874.0,1892.95,1874.0,1882.5,1838368
2025-01-02,1887.0,1962.65,1885.3,1957.85,7083645
2025-01-03,1952.95,1952.95,1922.0,1938.75,6218003
2025-01-06,1952.0,1973.0,1928.0,1937.85,7164403
2025-01-07,1945.0,1958.55,1923.65,1930.85,4294832
2025-01-08,1930.0,1938.6,1888.75,1933.15,5482050
2025-01-09,1934.05,1951.85,1910.55,1917.3,6833503
2025-01-10,1937.0,1977.8,1932.25,1966.95,8036913
2025-01-13,1956.0,1982.8,1949.0,1962.2,5804152
2025-01-14,1968.85,1971.8,1931.1,1940.05,5792162
2025-01-15,1947.0,1958.05,1937.1,1949.65,2985439
2025-01-16,1965.95,1966.95,1916.85,1928.45,7533579
2025-01-17,1851.0,1858.0,1812.0,1815.45,16409953
2025-01-20,1822.95,1827.95,1793.15,1813.3,4333011
2025-01-21,1819.05,1831.65,1793.05,1800.7,7169109
2025-01-22,1807.4,1865.8,1805.15,1856.45,8373913
2025-01-23,1858.0,1879.55,1852.7,1865.45,5907471
2025-01-24,1865.5,1894.9,1864.25,1875.45,4887027
2025-01-27,1848.75,1863.0,1812.0,1822.0,7652371
2025-01-28,1830.0,1863.5,1824.9,1829.75,6999495
2025-01-29,1845.0,1888.65,1840.5,1881.25,5145155
2025-01-30,1873.15,1887.2,1844.0,1859.95,7336056
2025-01-31,1871.0,1897.45,1871.0,1879.8,5820470
2025-02-01,1880.3,1890.6,1846.0,1851.35,1701402
2025-02-03,1836.0,1876.55,1832.4,1863.3,4823228
2025-02-04,1889.0,1911.2,1875.0,1898.8,7334787
2025-02-05,1906.0,1919.7,1894.3,1897.05,4996744
2025-02-06,1917.0,1924.0,1900.0,1915.65,4765255
2025-02-07,1919.3,1923.7,1889.45,1903.65,4126260
2025-02-10,1905.0,1905.0,1878.6,1880.3,3828734
2025-02-11,1883.1,1903.0,1870.0,1875.65,4411601
2025-02-12,1885.0,1894.6,1847.0,1863.15,5633947
2025-02-13,1868.5,1873.5,1835.65,1843.25,5237744
2025-02-14,1854.0,1859.3,1828.35,1856.4,5292961
2025-02-17,1838.55,1852.75,1822.15,1842.3,4428956
2025-02-18,1842.3,1861.65,1837.6,1851.95,4365260
2025-02-19,1847.4,1849.2,1805.9,1810.8,4611411
2025-02-20,1805.55,1831.0,1805.55,1825.15,2218020
2025-02-21,1821.8,1829.85,1806.2,1815.0,3379879
2025-02-24,1800.05,1808.0,1750.25,1764.1,7594720
2025-02-25,1745.15,1778.45,1745.15,1767.7,5092963
2025-02-27,1755.2,1775.85,1751.1,1764.3,5757079
2025-02-28,1755.05,1755.1,1682.45,1687.7,12182167
2025-03-03,1692.3,1728.6,1692.3,1708.6,7504969
2025-03-04,1695.0,1699.0,1670.0,1688.3,6759673
2025-03-05,1692.45,1732.95,1692.45,1711.5,8180782
2025-03-06,1715.0,1722.3,1691.1,1715.85,10610547
2025-03-07,1703.1,1705.0,1675.5,1686.0,8019331
2025-03-10,1686.0,1719.0,1676.2,1701.45,7558981
2025-03-11,1680.0,1680.0,1637.05,1661.6,12671234
2025-03-12,1636.9,1636.9,1563.8,1590.85,14870008
2025-03-13,1599.25,1606.05,1570.3,1579.85,7822888
2025-03-17,1545.15,1594.0,1545.15,1590.05,7526032
2025-03-18,1597.65,1612.9,1582.35,1609.35,6298054
2025-03-19,1603.0,1603.0,1572.8,1586.55,7387068
2025-03-20,1592.0,1631.9,1592.0,1615.55,7186750
2025-03-21,1577.95,1603.9,1563.65,1592.55,10074677
2025-03-24,1597.95,1607.1,1572.7,1592.75,8857726
2025-03-25,1605.0,1636.15,1605.0,1628.45,9890140
2025-03-26,1626.0,1637.75,1595.0,1599.45,6651302
2025-03-27,1595.55,1619.95,1586.0,1603.55,9426573
2025-03-28,1590.0,1598.45,1560.0,1570.65,6799047
