date,open,high,low,close,volume
2022-04-01,3748.0,3763.0,3728.05,3758.75,1387014
2022-04-04,3762.0,3780.0,3737.1,3770.35,1472994
2022-04-05,3772.0,3835.6,3772.0,3814.8,2314947
2022-04-06,3809.3,3809.3,3731.15,3755.35,2051729
2022-04-07,3745.5,3745.5,3679.0,3684.15,2494829
2022-04-08,3690.0,3705.0,3642.5,3685.65,2296773
2022-04-11,3690.0,3712.35,3656.1,3696.4,2291660
2022-04-12,3683.0,3739.0,3648.35,3691.1,4483476
2022-04-13,3707.0,3709.85,3655.55,3661.95,1621672
2022-04-18,3610.0,3610.0,3522.5,3528.05,3820792
2022-04-19,3550.0,3563.55,3439.15,3471.9,3170014
2022-04-20,3500.0,3569.15,3480.0,3556.8,2640370
2022-04-21,3580.0,3644.0,3567.4,3628.65,2280996
2022-04-22,3581.1,3617.0,3571.5,3612.55,1581465
2022-04-25,3558.0,3584.0,3533.1,3548.2,1960694
2022-04-26,3575.15,3587.9,3518.15,3546.3,1943469
2022-04-27,3546.0,3568.45,3506.3,3561.2,1727648
2022-04-28,3588.0,3604.4,3538.05,3584.3,1703660
2022-04-29,3597.0,3623.25,3536.85,3546.7,2051115
2022-05-02,3519.9,3547.95,3492.75,3542.4,1324161
2022-05-04,3538.5,3545.45,3465.3,3479.75,2305825
2022-05-05,3512.1,3533.0,3485.35,3513.4,1612262
2022-05-06,3459.0,3474.5,3424.5,3432.6,2010812
2022-05-09,3398.0,3456.0,3346.85,3445.1,2481830
2022-05-10,3434.0,3464.8,3422.0,3438.75,1622685
2022-05-11,3435.0,3448.45,3382.15,3412.0,1841769
2022-05-12,3378.0,3449.7,3350.1,3408.65,2807195
2022-05-13,3435.0,3439.9,3382.15,3414.9,2187823
2022-05-16,3415.0,3430.0,3366.6,3376.8,1195813
2022-05-17,3370.0,3467.0,3350.4,3451.6,1754076
2022-05-18,3465.0,3495.0,3443.05,3448.8,1866781
2022-05-19,3397.0,3405.0,3230.0,3261.95,4642963
2022-05-20,3310.0,3313.9,3270.05,3293.0,3065125
2022-05-23,3304.8,3338.9,3267.0,3321.75,2293690
2022-05-24,3315.15,3324.85,3275.6,3288.0,1711510
2022-05-25,3292.85,3292.85,3154.05,3167.65,3548046
2022-05-26,3191.0,3241.5,3180.55,3226.95,2813186
2022-05-27,3253.2,3278.9,3229.2,3261.3,3103153
2022-05-30,3297.0,3386.6,3286.35,3375.25,2094624
2022-05-31,3354.15,3383.4,3325.0,3364.35,4840965
2022-06-01,3388.0,3388.0,3340.05,3355.2,1493835
2022-06-02,3355.0,3432.0,3346.3,3423.0,2657939
2022-06-03,3459.4,3477.3,3431.2,3440.15,1913622
2022-06-06,3418.0,3453.0,3377.15,3430.95,1084210
2022-06-07,3401.05,3418.85,3356.0,3362.7,2308256
2022-06-08,3380.15,3413.95,3346.5,3404.15,2185707
2022-06-09,3385.0,3437.0,3353.1,3427.1,1279197
2022-06-10,3382.0,3393.0,3352.0,3359.9,1527582
2022-06-13,3290.0,3293.0,3192.45,3219.6,3030921
2022-06-14,3190.0,3238.9,3174.7,3210.55,2611493
2022-06-15,3218.5,3234.0,3201.0,3206.3,1404536
2022-06-16,3240.0,3244.85,3133.05,3142.0,2032028
2022-06-17,3092.0,3118.75,3023.85,3088.9,5240434
2022-06-20,3094.0,3138.75,3069.0,3112.4,1502769
2022-06-21,3130.0,3237.75,3125.4,3211.95,2964461
2022-06-22,3199.9,3250.55,3183.0,3222.95,3336315
2022-06-23,3222.95,3318.0,3222.95,3308.8,3692578
2022-06-24,3339.0,3345.0,3277.5,3293.1,2132118
2022-06-27,3350.0,3362.9,3306.5,3314.7,2037686
2022-06-28,3307.0,3330.0,3272.6,3318.15,1400046
2022-06-29,3271.0,3333.0,3271.0,3290.5,2133994
2022-06-30,3272.0,3310.9,3255.0,3267.1,2719603
2022-07-01,3260.0,3333.0,3252.05,3315.1,1502879
2022-07-04,3312.0,3317.95,3225.05,3235.05,2622535
2022-07-05,3255.0,3272.0,3206.95,3216.3,2170627
2022-07-06,3218.5,3268.5,3202.25,3260.75,2182144
2022-07-07,3271.0,3319.4,3265.05,3287.85,1989921
2022-07-08,3300.0,3305.0,3250.0,3265.45,2136916
2022-07-11,3206.15,3225.0,3106.0,3113.8,6974600
2022-07-12,3114.9,3136.2,3080.25,3084.7,3734815
2022-07-13,3104.0,3110.0,3035.0,3038.75,3863530
2022-07-14,3056.0,3057.0,2967.0,2998.75,4764908
2022-07-15,3018.55,3028.9,2953.0,2994.6,4574806
2022-07-18,3023.0,3076.95,3014.3,3063.5,3202795
2022-07-19,3030.05,3078.95,3030.05,3074.25,1865074
2022-07-20,3107.8,3171.95,3098.05,3164.8,3402251
2022-07-21,3167.0,3184.0,3144.05,3177.3,2420640
