date,open,high,low,close,volume
2024-10-23,150.3,151.95,148.05,148.78,42107893
2024-10-24,149.49,149.83,148.01,148.98,22115070
2024-10-25,149.0,149.5,144.43,145.86,39730802
2024-10-28,146.0,149.73,144.73,149.38,28386897
2024-10-29,149.85,150.45,146.55,150.06,32258407
2024-10-30,148.1,150.95,148.1,148.97,21362130
2024-10-31,149.08,149.95,148.2,148.56,26383702
2024-11-01,149.66,150.25,149.0,149.75,5106804
2024-11-04,150.0,150.0,145.1,146.95,25571021
2024-11-05,147.0,152.55,146.95,152.29,42772283
2024-11-06,154.0,154.95,149.59,153.62,48928986
2024-11-07,156.11,156.92,150.2,150.95,88254789
2024-11-08,152.0,152.0,146.94,147.57,61980989
2024-11-11,147.57,147.69,144.1,145.01,47497863
2024-11-12,145.65,147.13,143.6,144.17,28861672
2024-11-13,143.6,143.6,138.6,139.17,57609083
2024-11-14,139.71,140.73,137.5,137.98,36345184
2024-11-18,139.49,143.25,138.0,141.21,40233848
2024-11-19,142.0,142.49,139.06,139.46,37611903
2024-11-21,139.5,141.6,137.25,140.22,58398744
2024-11-22,140.15,143.19,139.65,142.78,43710169
2024-11-25,144.94,146.15,142.84,143.67,53883890
2024-11-26,144.22,145.8,143.58,144.47,25608469
2024-11-27,144.31,144.9,142.9,144.53,24895631
2024-11-28,144.0,145.25,143.09,143.39,30947861
2024-11-29,143.9,145.49,143.05,144.54,29742979
2024-12-02,144.11,146.83,143.14,146.41,23840351
2024-12-03,146.75,148.2,146.34,146.54,35527228
2024-12-04,147.0,147.05,144.0,145.85,38537808
2024-12-05,146.5,147.88,144.8,147.07,36328245
2024-12-06,147.5,148.68,146.6,148.29,30604899
2024-12-09,148.29,150.67,146.63,149.88,39059139
2024-12-10,150.19,152.5,149.31,150.32,36278104
2024-12-11,150.59,152.11,150.06,150.6,20499709
2024-12-12,150.87,151.63,148.7,150.78,25761723
2024-12-13,150.0,150.05,145.55,148.95,39701388
2024-12-16,148.94,149.8,147.1,147.79,22634773
2024-12-17,147.79,148.5,145.33,145.68,27110781
2024-12-18,146.0,146.9,143.3,144.46,19850229
2024-12-19,141.55,143.8,141.1,143.26,27104579
2024-12-20,142.89,144.4,140.0,140.68,46503449
2024-12-23,142.45,143.8,140.61,141.71,27514178
2024-12-24,141.2,141.5,139.25,140.38,25882917
2024-12-26,140.95,141.15,139.51,140.36,23939932
2024-12-27,140.7,141.75,138.61,138.91,19562177
2024-12-30,138.91,139.25,136.09,136.88,32555723
2024-12-31,136.87,138.68,136.56,138.05,20080291
2025-01-01,138.1,138.45,136.58,136.74,18169498
2025-01-02,137.0,138.45,136.4,138.18,23388424
2025-01-03,138.18,139.73,137.84,138.36,23351832
2025-01-06,138.36,138.39,131.35,132.18,44620509
2025-01-07,132.78,133.88,132.01,133.38,24239451
2025-01-08,133.93,134.24,131.77,132.64,31570331
2025-01-09,132.0,132.4,129.7,129.93,31903107
2025-01-10,129.93,130.39,126.7,127.43,34855510
2025-01-13,126.0,126.5,122.62,122.93,38968332
2025-01-14,122.94,127.64,122.94,126.93,36877365
2025-01-15,128.0,128.31,125.78,126.53,18773125
2025-01-16,128.0,128.47,126.56,127.81,22164393
2025-01-17,127.9,131.16,127.64,130.28,27421959
2025-01-20,130.99,132.1,128.91,131.66,20571916
2025-01-21,132.06,132.4,129.25,129.7,32238213
2025-01-22,130.25,130.35,127.12,128.92,27505569
2025-01-23,127.85,130.75,127.7,130.37,20722538
2025-01-24,130.5,133.2,129.31,129.74,37092106
2025-01-27,129.02,129.45,125.74,126.37,24650571
2025-01-28,126.37,130.49,124.74,128.62,40373804
2025-01-29,129.0,131.34,128.55,130.8,16674706
2025-01-30,130.8,132.15,130.1,131.12,25256096
2025-01-31,131.12,135.0,129.93,134.62,26689228
2025-02-01,135.0,135.5,130.25,132.97,21173846
2025-02-03,131.29,132.51,127.81,131.82,27765357
2025-02-04,132.8,134.34,131.87,133.42,25032519
2025-02-05,133.15,135.39,133.08,134.4,16958362
2025-02-06,134.5,134.87,132.02,132.54,22408168
2025-02-07,133.3,138.75,132.56,138.31,52950146
2025-02-10,138.1,138.1,133.0,134.04,26120805
2025-02-11,133.0,134.34,129.7,130.11,23635428
2025-02-12,129.35,133.29,128.31,132.28,37927696
2025-02-13,132.28,137.69,131.86,136.25,52036196
2025-02-14,136.25,139.25,133.33,134.47,41469242
2025-02-17,132.91,134.8,130.73,134.29,21189637
2025-02-18,134.29,134.9,131.75,134.54,23957576
2025-02-19,134.5,136.88,133.03,135.76,18447487
2025-02-20,135.27,138.36,135.0,138.04,24139808
2025-02-21,137.91,141.6,137.15,140.76,41987785
2025-02-24,138.81,140.66,136.66,137.65,25193205
2025-02-25,138.49,139.35,136.7,137.07,23575603
2025-02-27,137.21,138.99,135.88,138.69,30747044
2025-02-28,137.8,137.8,134.06,137.2,45540594
2025-03-03,137.0,139.05,134.31,138.57,31154401
2025-03-04,136.15,140.94,135.81,139.34,28634645
2025-03-05,139.0,146.49,139.0,146.1,62109377
2025-03-06,146.79,152.2,146.2,150.44,79121467
2025-03-07,149.74,152.45,149.27,151.56,81821791
2025-03-10,151.56,154.24,150.41,151.05,54450331
2025-03-11,148.1,151.7,148.0,150.75,35916900
2025-03-12,151.0,152.28,147.7,150.3,26377549
2025-03-13,152.0,153.56,150.02,150.88,48286431
2025-03-17,151.99,152.64,150.9,151.81,35879781
2025-03-18,153.0,154.83,152.22,154.66,38125586
2025-03-19,156.8,159.2,156.5,158.6,66161413
2025-03-20,160.0,160.1,156.65,159.04,39889517
2025-03-21,159.03,159.75,156.82,157.28,49184821
2025-03-24,158.0,159.0,157.11,158.42,30905773
2025-03-25,159.0,159.0,156.05,156.73,28467187
2025-03-26,156.2,157.54,155.01,155.81,23182869
2025-03-27,154.8,156.1,154.2,155.42,25909068
2025-03-28,155.38,156.91,153.37,154.24,24589315
