date,open,high,low,close,volume
2022-05-30,663.5,713.0,662.85,695.1,7812575
2022-05-31,705.0,711.0,677.35,692.65,8925215
2022-06-01,692.65,698.85,685.05,687.8,2016185
2022-06-02,687.0,692.1,671.6,673.1,2332416
2022-06-03,681.0,685.0,664.3,665.4,2642554
2022-06-06,665.0,665.0,648.15,657.9,1819887
2022-06-07,657.0,665.0,650.0,654.7,1587641
2022-06-08,654.7,663.3,645.0,647.6,1797454
2022-06-09,644.45,651.9,641.45,649.5,1149323
2022-06-10,642.0,649.8,641.15,644.65,982264
2022-06-13,635.0,635.0,621.7,626.65,2000311
2022-06-14,624.0,635.0,619.5,623.2,1952853
2022-06-15,624.95,632.45,622.2,623.35,971460
2022-06-16,633.6,633.95,597.2,600.1,2867076
2022-06-17,599.0,601.05,581.45,594.35,3552167
2022-06-20,590.0,597.9,568.45,574.25,2426937
2022-06-21,578.0,603.0,574.05,599.85,3366401
2022-06-22,597.7,597.7,584.15,589.8,1686383
2022-06-23,589.8,595.8,581.9,589.5,2026544
2022-06-24,592.05,599.95,590.6,596.5,1938626
2022-06-27,605.05,615.0,602.5,613.0,2296044
2022-06-28,610.55,623.5,603.8,620.05,2017990
2022-06-29,612.0,614.95,597.0,601.15,2143251
2022-06-30,601.15,603.9,575.0,576.2,3232913
2022-07-01,576.2,585.8,575.7,579.2,1928361
2022-07-04,581.5,586.5,572.0,575.4,1698911
2022-07-05,579.0,583.8,570.0,570.85,1576894
2022-07-06,570.85,579.15,557.0,577.3,2751283
2022-07-07,584.3,588.0,578.1,582.65,2197534
2022-07-08,586.0,591.0,583.4,589.0,1642440
2022-07-11,587.6,594.65,583.75,592.9,1443087
2022-07-12,589.0,601.2,582.35,590.25,1990023
2022-07-13,593.0,605.6,591.3,592.8,2991446
2022-07-14,594.95,597.85,581.0,585.7,1831386
2022-07-15,589.0,594.4,586.1,591.25,1140354
2022-07-18,595.8,605.0,595.25,604.0,2221750
2022-07-19,600.0,611.5,599.0,607.75,2129099
2022-07-20,615.95,617.4,606.45,608.15,1599889
2022-07-21,608.0,612.9,603.15,607.85,1622641
2022-07-22,610.65,616.8,607.05,609.75,1465991
2022-07-25,609.3,610.8,596.05,599.3,1288536
2022-07-26,597.6,598.9,591.0,596.05,1549042
2022-07-27,593.0,602.25,588.8,600.95,1176622
2022-07-28,604.1,606.85,598.1,602.5,1600700
2022-07-29,606.0,640.0,605.2,637.1,6964646
2022-08-01,646.35,647.9,632.75,641.9,3068787
2022-08-02,639.5,654.9,632.0,647.95,3211110
2022-08-03,645.35,648.65,635.0,642.15,1638012
2022-08-04,645.0,649.4,631.05,639.0,1794443
2022-08-05,640.65,647.2,637.8,642.35,1225071
2022-08-08,643.0,661.0,642.4,658.5,3886443
2022-08-10,663.25,677.5,654.2,673.15,5461816
2022-08-11,688.0,691.35,652.3,670.1,8853819
2022-08-12,670.2,684.95,663.7,666.45,4080911
2022-08-16,669.8,676.0,666.0,668.15,1596822
2022-08-17,668.95,676.0,668.15,671.65,1526304
2022-08-18,674.0,723.0,673.0,714.15,10273793
2022-08-19,706.9,752.75,697.15,735.15,25609355
2022-08-22,719.0,726.5,703.2,712.5,9845889
2022-08-23,703.0,719.0,698.3,714.95,4889154
2022-08-24,714.95,729.0,708.15,724.3,4455258
2022-08-25,729.9,733.75,715.0,717.0,3528550
2022-08-26,720.0,727.75,716.1,718.65,1996839
2022-08-29,666.0,697.0,666.0,691.8,5290429
2022-08-30,699.95,713.85,696.2,710.75,3375748
2022-09-01,707.0,716.85,703.2,707.05,2309164
2022-09-02,713.9,726.2,710.15,712.65,3497693
2022-09-05,716.25,721.45,710.0,710.9,1573079
2022-09-06,714.9,717.65,705.2,708.3,1471443
2022-09-07,707.0,711.5,701.6,706.45,1244503
2022-09-08,713.2,724.0,709.15,714.8,2501592
2022-09-09,718.5,721.45,710.0,711.8,1383138
2022-09-12,715.0,725.0,713.5,721.3,2318918
2022-09-13,724.95,727.7,718.0,719.95,1479262
2022-09-14,712.0,718.65,708.05,712.85,1269173
2022-09-15,716.45,738.0,715.1,724.35,5718669
2022-09-16,724.4,730.35,692.0,703.0,3745099
2022-09-19,704.9,709.4,689.8,692.0,2263251
2022-09-20,699.9,715.0,698.4,706.15,2330872
2022-09-21,707.95,712.95,695.8,700.35,1419089
2022-09-22,700.0,705.0,693.1,700.9,1654457
2022-09-23,703.5,706.85,684.0,685.8,1804335
2022-09-26,680.0,681.4,661.0,664.5,3249490
2022-09-27,668.0,681.7,664.05,676.65,2808630
2022-09-28,671.9,682.9,666.7,680.1,2044821
2022-09-29,689.05,712.0,684.5,707.0,5846347
2022-09-30,705.0,712.0,695.2,706.0,3220279
